ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
50500.0,202.000,52.30,98.50,2777.500,2575.500,1.164,178.3,8.723e+01,1.656e-03,45.314,43.528,271.9,1.517e+05,0.001,338.077,170.8,7.089e+01,1.388e-03,0.0,1.505e-03,1.822e-03,1.695e-03,2.3,9.55,268.8,39.92,19.3,8.4,31.2,22.1,82.1,0.0,-11.2,-37.1,70.9,-37.1,35.3,35.3,137.04,17.72,152.37,15.59,54.24,74.95,9.94,1377648.0,3.4822e+22,2.955e+02,1.404e+00,28.061,0.9973,1.2726e+21,4.74,3.65,36.40,3.2837e+22,94.09,94.30,28.00,7.1256e+20,1.17,2.05,16.00,0.366
51000.0,204.000,52.60,99.00,2779.500,2575.500,1.162,178.6,8.356e+01,1.583e-03,45.322,43.535,272.2,1.517e+05,0.001,340.094,171.1,6.773e+01,1.324e-03,0.0,1.439e-03,1.741e-03,1.620e-03,2.3,9.55,269.1,39.78,19.5,8.7,31.5,22.3,82.5,0.0,-5.4,-30.8,77.1,-30.8,35.6,35.6,137.04,17.72,152.50,15.57,54.12,74.95,9.94,1377648.0,3.3286e+22,2.955e+02,1.404e+00,28.063,0.9973,1.2205e+21,4.76,3.67,36.40,3.1386e+22,94.08,94.29,28.00,6.7969e+20,1.16,2.04,16.00,0.368
51500.0,206.000,52.90,99.50,2781.500,2575.500,1.160,179.0,8.006e+01,1.514e-03,45.697,43.947,272.5,1.517e+05,0.001,344.874,171.4,6.472e+01,1.263e-03,0.0,1.376e-03,1.665e-03,1.597e-03,5.5,9.55,265.2,39.64,19.8,8.9,31.8,26.4,82.9,0.0,-27.4,-62.0,55.5,-62.0,35.8,35.8,137.04,17.72,152.63,15.54,54.01,74.95,9.94,1377648.0,3.1826e+22,2.955e+02,1.404e+00,28.064,0.9973,1.1708e+21,4.77,3.68,36.40,3.0007e+22,94.07,94.28,28.00,6.4849e+20,1.16,2.04,16.00,0.370
52000.0,208.000,53.20,100.00,2783.500,2575.500,1.159,179.4,7.672e+01,1.448e-03,45.705,43.954,272.7,1.517e+05,0.001,346.892,171.6,6.186e+01,1.206e-03,0.0,1.316e-03,1.593e-03,1.488e-03,2.7,9.55,269.1,39.50,20.1,9.2,32.1,23.4,83.3,0.0,-38.7,-43.2,44.6,-43.2,36.1,36.1,137.04,17.72,152.76,15.52,53.90,74.95,9.94,1377648.0,3.0436e+22,2.954e+02,1.404e+00,28.066,0.9973,1.1233e+21,4.79,3.69,36.40,2.8694e+22,94.05,94.28,28.00,6.1887e+20,1.16,2.03,16.00,0.372
52500.0,210.000,53.50,100.50,2785.500,2575.500,1.157,179.7,7.352e+01,1.385e-03,45.714,43.961,273.0,1.518e+05,0.000,348.910,171.9,5.913e+01,1.150e-03,0.0,1.259e-03,1.523e-03,1.430e-03,3.2,9.55,268.7,39.36,20.4,9.4,32.4,24.3,83.7,0.0,-9.7,6.7,74.0,6.7,36.4,36.4,137.04,17.72,152.89,15.49,53.80,74.95,9.94,1377648.0,2.9108e+22,2.954e+02,1.404e+00,28.068,0.9973,1.0777e+21,4.80,3.70,36.40,2.7439e+22,94.04,94.27,28.00,5.9061e+20,1.16,2.03,16.00,0.374
53000.0,212.000,53.80,101.00,2787.500,2575.500,1.155,180.1,7.048e+01,1.325e-03,46.083,44.371,273.2,1.518e+05,0.000,353.681,172.2,5.653e+01,1.098e-03,0.0,1.205e-03,1.458e-03,1.189e-03,-10.3,9.55,288.4,39.22,20.7,9.7,32.7,8.3,84.1,0.0,-18.9,-30.0,65.2,-30.0,36.7,36.7,137.04,17.72,153.02,15.47,53.71,74.95,9.94,1377648.0,2.7848e+22,2.954e+02,1.404e+00,28.069,0.9972,1.0344e+21,4.82,3.71,36.40,2.6250e+22,94.03,94.26,28.00,5.6389e+20,1.15,2.02,16.00,0.376
53500.0,214.000,54.10,101.50,2789.500,2575.500,1.154,180.4,6.757e+01,1.268e-03,46.091,44.378,273.5,1.518e+05,0.000,355.700,172.4,5.405e+01,1.048e-03,0.0,1.153e-03,1.395e-03,1.215e-03,-4.2,9.55,279.4,39.08,20.9,10.0,33.0,15.9,84.4,0.0,-11.9,-14.9,72.5,-14.9,37.0,37.0,137.04,17.72,153.15,15.44,53.62,74.95,9.94,1377648.0,2.6644e+22,2.954e+02,1.404e+00,28.071,0.9972,9.9283e+20,4.83,3.73,36.40,2.5113e+22,94.02,94.25,28.00,5.3839e+20,1.15,2.02,16.00,0.378
54000.0,216.000,54.40,102.00,2791.500,2575.500,1.152,180.7,6.479e+01,1.214e-03,46.453,44.808,273.7,1.519e+05,0.000,360.456,172.7,5.169e+01,1.001e-03,0.0,1.103e-03,1.335e-03,1.059e-03,-12.7,9.55,293.0,38.93,21.2,10.2,33.4,5.8,84.8,0.0,-5.9,-33.3,78.9,-33.3,37.2,37.2,137.04,17.72,153.28,15.42,53.53,74.95,9.94,1377648.0,2.5498e+22,2.954e+02,1.404e+00,28.072,0.9972,9.5312e+20,4.85,3.74,36.40,2.4030e+22,94.00,94.25,28.00,5.1417e+20,1.15,2.02,16.00,0.380
54500.0,218.000,54.70,102.50,2793.500,2575.500,1.150,181.1,6.213e+01,1.162e-03,46.461,44.815,274.0,1.519e+05,0.000,362.475,173.0,4.944e+01,9.560e-04,0.0,1.056e-03,1.278e-03,1.063e-03,-8.5,9.55,286.4,38.79,21.5,10.5,33.7,11.2,85.1,0.0,-8.6,-50.3,76.5,-50.3,37.5,37.5,137.04,17.72,153.41,15.39,53.45,74.95,9.94,1377648.0,2.4406e+22,2.953e+02,1.404e+00,28.073,0.9972,9.1518e+20,4.86,3.75,36.40,2.3000e+22,93.99,94.24,28.00,4.9115e+20,1.15,2.01,16.00,0.382
55000.0,220.000,55.00,103.00,2795.500,2575.500,1.149,181.4,5.958e+01,1.112e-03,46.469,44.822,274.2,1.519e+05,0.000,364.493,173.2,4.728e+01,9.131e-04,0.0,1.011e-03,1.223e-03,1.032e-03,-7.2,9.55,284.7,38.65,21.8,10.7,34.0,13.0,85.5,0.0,9.5,-10.6,94.9,-10.6,37.8,37.8,137.04,17.72,153.54,15.37,53.37,74.95,9.94,1377648.0,2.3361e+22,2.953e+02,1.404e+00,28.075,0.9972,8.7874e+20,4.88,3.76,36.40,2.2013e+22,93.98,94.23,28.00,4.6917e+20,1.14,2.01,16.00,0.384
55500.0,222.000,55.30,103.50,2797.500,2575.500,1.147,181.7,5.716e+01,1.065e-03,46.827,45.207,274.5,1.519e+05,0.000,369.252,173.5,4.524e+01,8.723e-04,0.0,9.683e-04,1.172e-03,9.138e-04,-14.2,9.55,296.3,38.50,22.1,11.0,34.3,4.8,85.8,0.0,-20.3,-10.9,65.5,-10.9,38.1,38.1,137.04,17.72,153.67,15.34,53.30,74.95,9.94,1377648.0,2.2370e+22,2.953e+02,1.404e+00,28.076,0.9972,8.4405e+20,4.89,3.77,36.40,2.1077e+22,93.97,94.22,28.00,4.4835e+20,1.14,2.00,16.00,0.386
56000.0,224.000,55.60,104.00,2799.500,2575.500,1.145,182.0,5.483e+01,1.020e-03,46.835,45.214,274.7,1.520e+05,0.000,371.271,173.7,4.328e+01,8.334e-04,0.0,9.273e-04,1.122e-03,8.594e-04,-15.7,9.55,299.3,38.36,22.4,11.3,34.6,3.1,86.1,0.0,-13.1,-25.7,73.0,-25.7,38.4,38.4,137.04,17.72,153.80,15.32,53.23,74.95,9.94,1377648.0,2.1420e+22,2.953e+02,1.404e+00,28.078,0.9972,8.1072e+20,4.91,3.78,36.40,2.0181e+22,93.95,94.21,28.00,4.2847e+20,1.14,2.00,16.00,0.388
56500.0,226.000,55.90,104.50,2801.500,2575.500,1.144,182.3,5.261e+01,9.771e-04,47.185,45.641,274.9,1.520e+05,0.000,376.007,173.9,4.141e+01,7.964e-04,0.0,8.882e-04,1.075e-03,8.406e-04,-14.0,9.55,296.4,38.21,22.7,11.5,35.0,5.5,86.4,0.0,-17.7,-39.8,68.7,-39.8,38.6,38.6,137.04,17.72,153.93,15.30,53.17,74.95,9.94,1377648.0,2.0516e+22,2.953e+02,1.404e+00,28.079,0.9972,7.7885e+20,4.92,3.80,36.40,1.9327e+22,93.94,94.21,28.00,4.0956e+20,1.14,2.00,16.00,0.390
57000.0,228.000,56.20,105.00,2803.500,2575.500,1.142,182.7,5.048e+01,9.361e-04,47.193,45.648,275.1,1.520e+05,0.000,378.026,174.2,3.963e+01,7.612e-04,0.0,8.510e-04,1.030e-03,7.608e-04,-18.7,9.55,305.2,38.06,23.0,11.8,35.3,-0.1,86.7,0.0,-29.7,2.8,57.0,2.8,38.9,38.9,137.04,17.72,154.07,15.27,53.12,74.95,9.94,1377648.0,1.9653e+22,2.953e+02,1.404e+00,28.081,0.9972,7.4838e+20,4.94,3.81,36.40,1.8513e+22,93.93,94.20,28.00,3.9157e+20,1.14,1.99,16.00,0.392
57500.0,230.000,56.50,105.50,2805.500,2575.500,1.141,183.0,4.845e+01,8.969e-04,47.202,45.655,275.4,1.521e+05,0.000,380.046,174.4,3.793e+01,7.275e-04,0.0,8.153e-04,9.866e-04,7.380e-04,-17.7,9.55,303.6,37.92,23.3,12.1,35.6,1.4,87.1,0.0,-33.0,-24.5,54.1,-24.5,39.2,39.2,137.04,17.72,154.20,15.25,53.06,74.95,9.94,1377648.0,1.8827e+22,2.952e+02,1.404e+00,28.082,0.9972,7.1910e+20,4.95,3.82,36.40,1.7734e+22,93.92,94.19,28.00,3.7438e+20,1.13,1.99,16.00,0.393
58000.0,232.000,56.80,106.00,2807.500,2575.500,1.139,183.2,4.650e+01,8.596e-04,47.545,46.067,275.6,1.521e+05,0.000,384.761,174.6,3.631e+01,6.956e-04,0.0,7.815e-04,9.456e-04,7.730e-04,-10.1,9.55,290.6,37.77,23.6,12.3,35.9,11.1,87.3,0.0,-50.5,-3.0,36.9,-3.0,39.5,39.5,137.04,17.72,154.33,15.22,53.02,74.95,9.94,1377648.0,1.8043e+22,2.952e+02,1.404e+00,28.084,0.9972,6.9121e+20,4.97,3.83,36.40,1.6994e+22,93.90,94.18,28.00,3.5810e+20,1.13,1.98,16.00,0.395
58500.0,234.000,57.10,106.50,2809.500,2575.500,1.137,183.5,4.464e+01,8.239e-04,47.553,46.074,275.8,1.521e+05,0.000,386.781,174.8,3.476e+01,6.651e-04,0.0,7.490e-04,9.063e-04,7.499e-04,-9.0,9.55,289.1,37.62,23.9,12.6,36.3,12.8,87.6,0.0,-50.7,25.6,37.0,25.6,39.8,39.8,137.04,17.72,154.46,15.20,52.98,74.95,9.94,1377648.0,1.7292e+22,2.952e+02,1.404e+00,28.085,0.9972,6.6439e+20,4.98,3.84,36.40,1.6285e+22,93.89,94.18,28.00,3.4252e+20,1.13,1.98,16.00,0.397
59000.0,236.000,57.40,107.00,2811.500,2575.500,1.136,183.8,4.286e+01,7.898e-04,47.889,46.462,276.0,1.521e+05,0.000,391.470,175.0,3.328e+01,6.361e-04,0.0,7.180e-04,8.688e-04,7.343e-04,-7.0,9.55,286.2,37.47,24.2,12.9,36.6,15.4,87.9,0.0,-45.2,25.5,42.7,25.5,40.0,40.0,137.04,17.72,154.59,15.17,52.94,74.95,9.94,1377648.0,1.6575e+22,2.952e+02,1.404e+00,28.086,0.9972,6.3872e+20,4.99,3.85,36.40,1.5609e+22,93.88,94.17,28.00,3.2770e+20,1.13,1.98,16.00,0.399
59500.0,238.000,57.70,107.50,2813.500,2575.500,1.134,184.1,4.115e+01,7.573e-04,47.897,46.470,276.2,1.522e+05,0.000,393.491,175.2,3.187e+01,6.084e-04,0.0,6.885e-04,8.330e-04,7.755e-04,2.4,9.55,272.9,37.33,24.5,13.2,36.9,27.5,88.2,0.0,-50.8,10.2,37.4,10.2,40.3,40.3,137.04,17.72,154.72,15.15,52.91,74.95,9.94,1377648.0,1.5891e+22,2.952e+02,1.404e+00,28.088,0.9972,6.1414e+20,5.01,3.86,36.40,1.4963e+22,93.87,94.16,28.00,3.1357e+20,1.12,1.97,16.00,0.401
60000.0,240.000,58.00,108.00,2815.500,2575.500,1.133,184.4,3.952e+01,7.261e-04,47.905,46.477,276.4,1.522e+05,0.000,395.511,175.4,3.052e+01,5.819e-04,0.0,6.601e-04,7.987e-04,7.338e-04,1.1,9.55,275.0,37.18,24.8,13.4,37.3,26.1,88.5,0.0,-69.1,34.2,19.3,34.2,40.6,40.6,137.04,17.72,154.85,15.12,52.88,74.95,9.94,1377648.0,1.5235e+22,2.952e+02,1.404e+00,28.089,0.9972,5.9050e+20,5.02,3.88,36.40,1.4344e+22,93.86,94.15,28.00,3.0006e+20,1.12,1.97,16.00,0.403
60500.0,242.000,58.30,108.50,2817.500,2575.500,1.131,184.6,3.795e+01,6.965e-04,48.233,46.881,276.6,1.522e+05,0.000,400.173,175.6,2.923e+01,5.568e-04,0.0,6.332e-04,7.661e-04,7.054e-04,1.3,9.55,274.8,37.03,25.1,13.7,37.6,26.7,88.7,0.0,-34.7,43.9,54.0,43.9,40.9,40.9,137.04,17.72,154.98,15.10,52.86,74.95,9.94,1377648.0,1.4611e+22,2.951e+02,1.404e+00,28.091,0.9971,5.6797e+20,5.04,3.89,36.40,1.3756e+22,93.84,94.15,28.00,2.8725e+20,1.12,1.97,16.00,0.404
61000.0,244.000,58.60,109.00,2819.500,2575.500,1.129,184.9,3.646e+01,6.681e-04,48.242,46.889,276.8,1.522e+05,0.000,402.194,175.8,2.800e+01,5.328e-04,0.0,6.073e-04,7.349e-04,6.758e-04,1.2,9.55,275.2,36.87,25.4,14.0,37.9,26.9,89.0,0.0,-40.8,46.8,48.2,46.8,41.2,41.2,137.04,17.72,155.11,15.07,52.85,74.95,9.94,1377648.0,1.4014e+22,2.951e+02,1.404e+00,28.092,0.9971,5.4629e+20,5.05,3.90,36.40,1.3192e+22,93.83,94.14,28.00,2.7498e+20,1.12,1.96,16.00,0.406
61500.0,246.000,58.90,109.50,2821.500,2575.500,1.128,185.2,3.502e+01,6.409e-04,48.561,47.291,277.0,1.523e+05,0.000,406.818,176.0,2.682e+01,5.099e-04,0.0,5.827e-04,7.050e-04,5.798e-04,-9.5,9.55,291.2,36.72,25.7,14.3,38.3,13.7,89.2,0.0,-1.7,94.6,87.6,94.6,41.4,41.4,137.04,17.72,155.24,15.05,52.84,74.95,9.94,1377648.0,1.3443e+22,2.951e+02,1.404e+00,28.093,0.9971,5.2552e+20,5.07,3.91,36.40,1.2654e+22,93.82,94.13,28.00,2.6330e+20,1.12,1.96,16.00,0.408
62000.0,248.000,59.20,110.00,2823.500,2575.500,1.126,185.4,3.365e+01,6.150e-04,48.570,47.298,277.2,1.523e+05,0.000,408.840,176.1,2.570e+01,4.880e-04,0.0,5.591e-04,6.765e-04,6.154e-04,0.1,9.55,277.1,36.57,26.0,14.6,38.6,26.1,89.4,0.0,5.7,115.1,95.2,115.1,41.7,41.7,137.04,17.72,155.37,15.02,52.83,74.95,9.94,1377648.0,1.2898e+22,2.951e+02,1.404e+00,28.095,0.9971,5.0562e+20,5.08,3.92,36.40,1.2140e+22,93.81,94.12,28.00,2.5216e+20,1.11,1.96,16.00,0.410
62500.0,250.000,59.50,110.50,2825.500,2575.500,1.125,185.6,3.233e+01,5.901e-04,48.578,47.305,277.3,1.523e+05,0.000,410.861,176.3,2.462e+01,4.671e-04,0.0,5.365e-04,6.491e-04,6.076e-04,3.0,9.55,273.3,36.42,26.3,14.8,39.0,30.1,89.7,0.0,28.2,101.9,117.9,101.9,42.0,42.0,137.04,17.72,155.50,15.00,52.83,74.96,9.94,1377648.0,1.2374e+22,2.951e+02,1.404e+00,28.096,0.9971,4.8647e+20,5.09,3.93,36.40,1.1647e+22,93.80,94.12,28.00,2.4149e+20,1.11,1.95,16.00,0.412
63000.0,252.000,59.80,111.00,2827.500,2575.500,1.123,185.9,3.107e+01,5.664e-04,48.888,47.700,277.5,1.523e+05,0.000,415.433,176.5,2.360e+01,4.473e-04,0.0,5.149e-04,6.231e-04,6.147e-04,8.5,9.55,266.4,36.26,26.6,15.1,39.3,37.4,89.9,0.0,19.5,94.7,109.4,94.7,42.3,42.3,137.04,17.72,155.63,14.98,52.84,74.96,9.94,1377648.0,1.1877e+22,2.951e+02,1.404e+00,28.097,0.9971,4.6819e+20,5.11,3.94,36.40,1.1177e+22,93.78,94.11,28.00,2.3137e+20,1.11,1.95,16.00,0.413
63500.0,254.000,60.10,111.50,2829.500,2575.500,1.121,186.1,2.986e+01,5.437e-04,48.896,47.707,277.7,1.524e+05,0.000,417.455,176.6,2.261e+01,4.283e-04,0.0,4.943e-04,5.981e-04,6.319e-04,16.2,9.55,257.6,36.11,27.0,15.4,39.7,47.5,90.1,0.0,6.5,91.2,96.6,91.2,42.6,42.6,137.04,17.72,155.76,14.95,52.85,74.96,9.94,1377648.0,1.1399e+22,2.950e+02,1.404e+00,28.099,0.9971,4.5059e+20,5.12,3.95,36.40,1.0727e+22,93.77,94.10,28.00,2.2167e+20,1.11,1.94,16.00,0.415
64000.0,256.000,60.40,112.00,2831.500,2575.500,1.120,186.3,2.870e+01,5.220e-04,49.200,48.092,277.8,1.524e+05,0.000,422.008,176.7,2.167e+01,4.101e-04,0.0,4.745e-04,5.742e-04,5.922e-04,13.4,9.55,260.8,35.95,27.3,15.7,40.0,44.4,90.3,0.0,0.7,31.7,90.9,31.7,42.8,42.8,137.04,17.72,155.89,14.93,52.86,74.96,9.94,1377648.0,1.0943e+22,2.950e+02,1.404e+00,28.100,0.9971,4.3372e+20,5.13,3.96,36.40,1.0297e+22,93.76,94.10,28.00,2.1242e+20,1.11,1.94,16.00,0.417
64500.0,258.000,60.70,112.50,2833.500,2575.500,1.118,186.5,2.758e+01,5.012e-04,49.208,48.099,278.0,1.524e+05,0.000,424.031,176.9,2.077e+01,3.928e-04,0.0,4.557e-04,5.513e-04,5.998e-04,19.7,9.55,254.1,35.80,27.6,16.0,40.4,52.7,90.5,0.0,49.9,15.6,140.3,15.6,43.1,43.1,137.04,17.72,156.02,14.90,52.88,74.96,9.94,1377648.0,1.0506e+22,2.950e+02,1.404e+00,28.101,0.9971,4.1754e+20,5.15,3.97,36.40,9.8850e+21,93.75,94.09,28.00,2.0359e+20,1.10,1.94,16.00,0.418
65000.0,260.000,61.00,113.00,2835.500,2575.500,1.117,186.8,2.652e+01,4.813e-04,49.216,48.106,278.1,1.524e+05,0.000,426.053,177.0,1.991e+01,3.763e-04,0.0,4.375e-04,5.294e-04,5.884e-04,22.3,9.55,251.6,35.64,27.9,16.3,40.7,56.4,90.7,0.0,33.1,2.8,123.7,2.8,43.4,43.4,137.04,17.72,156.15,14.88,52.90,74.96,9.94,1377648.0,1.0087e+22,2.950e+02,1.404e+00,28.103,0.9971,4.0196e+20,5.16,3.98,36.40,9.4901e+21,93.74,94.08,28.00,1.9513e+20,1.10,1.93,16.00,0.420
65500.0,262.000,61.30,113.50,2837.500,2575.500,1.115,187.0,2.549e+01,4.623e-04,49.505,48.486,278.3,1.525e+05,0.000,430.508,177.1,1.909e+01,3.605e-04,0.0,4.203e-04,5.085e-04,5.371e-04,16.2,9.55,258.2,35.48,28.2,16.6,41.1,49.0,90.8,0.0,23.5,6.8,114.3,6.8,43.7,43.7,137.04,17.72,156.28,14.85,52.93,74.96,9.94,1377648.0,9.6880e+21,2.950e+02,1.404e+00,28.104,0.9971,3.8708e+20,5.17,4.00,36.40,9.1139e+21,93.73,94.07,28.00,1.8709e+20,1.10,1.93,16.00,0.422
66000.0,264.000,61.60,114.00,2839.500,2575.500,1.113,187.2,2.451e+01,4.440e-04,49.514,48.493,278.4,1.525e+05,0.000,432.531,177.3,1.831e+01,3.454e-04,0.0,4.037e-04,4.884e-04,5.377e-04,21.1,9.55,253.0,35.32,28.6,16.9,41.4,55.7,91.0,0.0,31.3,47.2,122.3,47.2,44.0,44.0,137.04,17.72,156.41,14.83,52.97,74.96,9.94,1377648.0,9.3048e+21,2.950e+02,1.404e+00,28.105,0.9971,3.7274e+20,5.19,4.01,36.40,8.7526e+21,93.71,94.07,28.00,1.7938e+20,1.10,1.93,16.00,0.423
66500.0,266.000,61.90,114.50,2841.500,2575.500,1.112,187.4,2.357e+01,4.266e-04,49.799,48.873,278.6,1.525e+05,0.000,436.984,177.4,1.755e+01,3.310e-04,0.0,3.878e-04,4.692e-04,4.949e-04,16.0,9.55,258.6,35.17,28.9,17.2,41.8,49.5,91.2,0.0,80.7,22.6,171.8,22.6,44.2,44.2,137.05,17.72,156.55,14.80,53.01,74.96,9.94,1377648.0,8.9381e+21,2.950e+02,1.404e+00,28.106,0.9971,3.5898e+20,5.20,4.02,36.40,8.4071e+21,93.70,94.06,28.00,1.7202e+20,1.10,1.92,16.00,0.425
67000.0,268.000,62.20,115.00,2843.500,2575.500,1.110,187.5,2.267e+01,4.099e-04,49.808,48.880,278.7,1.525e+05,0.000,439.007,177.5,1.683e+01,3.172e-04,0.0,3.726e-04,4.509e-04,4.667e-04,13.9,9.55,261.2,35.01,29.2,17.5,42.1,47.1,91.3,0.0,37.2,0.7,128.5,0.7,44.5,44.5,137.05,17.72,156.68,14.78,53.05,74.96,9.94,1377648.0,8.5872e+21,2.949e+02,1.404e+00,28.108,0.9971,3.4578e+20,5.21,4.03,36.40,8.0764e+21,93.69,94.05,28.00,1.6500e+20,1.09,1.92,16.00,0.427
67500.0,270.000,62.50,115.50,2845.500,2575.500,1.109,187.7,2.180e+01,3.938e-04,49.816,48.887,278.8,1.526e+05,0.000,441.030,177.6,1.614e+01,3.040e-04,0.0,3.580e-04,4.332e-04,4.330e-04,10.0,9.55,265.9,34.72,29.5,17.8,42.5,42.4,90.9,0.0,26.6,-58.1,117.5,-58.1,44.8,44.8,137.05,17.72,156.81,14.75,53.10,74.96,9.94,1377648.0,8.2502e+21,2.949e+02,1.404e+00,28.109,0.9970,3.3305e+20,5.23,4.04,36.40,7.7589e+21,93.68,94.04,28.00,1.5826e+20,1.09,1.92,16.00,0.428
68000.0,272.000,62.80,116.00,2847.500,2575.500,1.107,187.9,2.097e+01,3.785e-04,50.090,49.256,278.9,1.526e+05,0.000,445.413,177.7,1.548e+01,2.915e-04,0.0,3.441e-04,4.164e-04,4.120e-04,8.9,9.55,267.3,34.45,29.9,18.1,42.8,41.4,90.5,0.0,-20.2,-91.6,70.2,-91.6,45.0,45.0,137.05,17.72,156.94,14.73,53.15,74.96,9.94,1377648.0,7.9288e+21,2.949e+02,1.404e+00,28.110,0.9970,3.2088e+20,5.24,4.05,36.40,7.4560e+21,93.67,94.04,28.00,1.5185e+20,1.09,1.92,16.00,0.430
68500.0,274.000,63.10,116.50,2849.500,2575.500,1.106,188.1,2.017e+01,3.638e-04,50.098,49.263,279.1,1.526e+05,0.000,447.436,177.8,1.485e+01,2.794e-04,0.0,3.307e-04,4.002e-04,4.012e-04,10.3,9.55,265.7,34.17,30.2,18.4,43.2,43.6,90.0,0.0,-20.1,-95.9,70.0,-95.9,45.0,45.0,137.05,17.72,157.07,14.70,53.21,74.96,9.94,1377648.0,7.6199e+21,2.949e+02,1.404e+00,28.111,0.9970,3.0916e+20,5.25,4.06,36.40,7.1651e+21,93.66,94.03,28.00,1.4570e+20,1.09,1.91,16.00,0.431
69000.0,276.000,63.40,117.00,2851.500,2575.500,1.104,188.2,1.941e+01,3.497e-04,50.361,49.641,279.2,1.526e+05,0.000,451.740,177.8,1.425e+01,2.679e-04,0.0,3.179e-04,3.847e-04,3.864e-04,10.5,9.55,265.6,33.89,30.5,18.7,43.6,44.2,89.6,0.0,30.7,-48.3,120.3,-48.3,45.0,45.0,137.05,17.72,157.20,14.68,53.28,74.96,9.94,1377648.0,7.3243e+21,2.949e+02,1.404e+00,28.113,0.9970,2.9790e+20,5.27,4.07,36.40,6.8866e+21,93.65,94.02,28.00,1.3982e+20,1.09,1.91,16.00,0.433
69500.0,278.000,63.70,117.50,2853.500,2575.500,1.103,188.4,1.867e+01,3.362e-04,50.369,49.648,279.3,1.526e+05,0.000,453.765,177.9,1.367e+01,2.569e-04,0.0,3.057e-04,3.699e-04,3.576e-04,6.4,9.55,270.8,33.62,30.9,19.0,43.9,39.2,89.1,0.0,55.8,-38.8,145.0,-38.8,45.0,45.0,137.05,17.72,157.33,14.66,53.34,74.96,9.94,1377648.0,7.0412e+21,2.949e+02,1.404e+00,28.114,0.9970,2.8708e+20,5.28,4.08,36.40,6.6199e+21,93.64,94.02,28.00,1.3420e+20,1.08,1.91,16.00,0.435
70000.0,280.000,64.00,118.00,2855.500,2575.500,1.101,188.5,1.797e+01,3.233e-04,50.377,49.655,279.4,1.527e+05,0.000,455.789,178.0,1.311e+01,2.464e-04,0.0,2.939e-04,3.556e-04,3.605e-04,11.5,9.55,264.5,33.34,31.2,19.3,44.3,46.3,88.7,0.0,98.4,-32.3,187.1,-32.3,45.0,45.0,137.05,17.72,157.46,14.63,53.42,74.96,9.94,1377648.0,6.7690e+21,2.949e+02,1.404e+00,28.115,0.9970,2.7666e+20,5.29,4.09,36.40,6.3636e+21,93.63,94.01,28.00,1.2881e+20,1.08,1.90,16.00,0.436
70500.0,282.000,64.30,118.50,2857.500,2575.500,1.099,188.6,1.729e+01,3.109e-04,50.631,50.034,279.5,1.527e+05,0.000,460.033,178.0,1.258e+01,2.364e-04,0.0,2.826e-04,3.420e-04,3.249e-04,4.5,9.55,273.4,33.07,31.5,19.6,44.7,37.4,88.2,0.0,74.6,-42.7,162.8,-42.7,45.0,45.0,137.05,17.72,157.59,14.61,53.49,74.96,9.94,1377648.0,6.5094e+21,2.948e+02,1.404e+00,28.116,0.9970,2.6668e+20,5.30,4.10,36.40,6.1190e+21,93.61,94.00,28.00,1.2368e+20,1.08,1.90,16.00,0.438
71000.0,284.000,64.60,119.00,2859.500,2575.500,1.098,188.8,1.664e+01,2.990e-04,50.639,50.041,279.6,1.527e+05,0.000,462.057,178.1,1.207e+01,2.267e-04,0.0,2.718e-04,3.289e-04,3.152e-04,5.4,9.55,272.3,32.80,31.9,19.9,45.1,39.0,87.8,0.0,81.7,-46.6,169.5,-46.6,45.0,45.0,137.05,17.72,157.72,14.58,53.58,74.96,9.94,1377648.0,6.2597e+21,2.948e+02,1.404e+00,28.117,0.9970,2.5706e+20,5.32,4.11,36.40,5.8839e+21,93.60,94.00,28.00,1.1875e+20,1.08,1.90,16.00,0.439
