degree,order,C,S
0,0,6369586.10674910000000,0.0000000000000
1,0,454.61510252191000,0.0000000000000
1,1,395.63425393436000,269.8066571329300
2,0,-6059.61069120700000,0.0000000000000
2,1,201.47348115540000,232.9800010961700
2,2,-265.84152251132000,-48.8150096138500
3,0,-87.46850951658700,0.0000000000000
3,1,-99.46397653907000,82.1828526624320
3,2,-308.14566725884000,297.4163999701400
3,3,91.52904666356200,374.3388778669500
4,0,174.00322319960000,0.0000000000000
4,1,-148.76842563650000,-169.0405484888700
4,2,-268.67096380456000,54.2552955884340
4,3,249.73699284892000,-101.6864190764800
4,4,-31.47538647995100,310.8951651598000
5,0,-335.93539889974000,0.0000000000000
5,1,-29.63266744547800,-73.6436627226220
5,2,-18.66298381128200,-107.2851408821100
5,3,86.06284757131800,-0.1116560976057
5,4,348.33648807463000,-59.9676893070800
5,5,-36.97713439622200,151.3189644436700
6,0,140.25530272748000,0.0000000000000
6,1,-3.54405273462980,-102.7171604734700
6,2,40.05864349522900,-84.7387427462990
6,3,41.11190219832300,115.4239333247100
6,4,146.24294608730000,-120.2695881528400
6,5,-83.00057234165300,-123.4998090717800
6,6,13.42433834606500,16.1897219510400
7,0,-138.63984706588000,0.0000000000000
7,1,21.56130584381600,118.4499257430700
7,2,132.26310332467000,11.8481419077720
7,3,-35.71320740608900,16.9002553869270
7,4,-152.65024193245000,25.0260615934750
7,5,-1.40115823288430,11.7982712564680
7,6,-49.26906981758700,-64.8565644195320
7,7,-22.87369779893500,-72.8838210376200
8,0,-0.96308352569038,0.0000000000000
8,1,-6.00341177252910,-23.0785352830710
8,2,86.69614401964900,7.3028258399916
8,3,28.39822528471100,43.7256128099910
8,4,-24.35426317794100,49.1785331808870
8,5,-43.60682715918100,17.7176580227880
8,6,53.69483752350400,60.1903558475280
8,7,135.86545048740000,21.1846783868240
8,8,-65.70505786370000,-84.0028019202530
9,0,-101.96693324431000,0.0000000000000
9,1,34.38980430408200,51.0593058920930
9,2,15.12937882662100,26.5947196203670
9,3,-9.51487784619420,7.8688584814744
9,4,-7.23867535469710,43.9920448471800
9,5,32.00865842585000,48.8537113271610
9,6,-8.74126913272020,139.3202518298400
9,7,2.36390373552700,-78.8434333929300
9,8,89.68148061157800,62.9511711733300
9,9,-18.01428871415000,-57.4539513508260
10,0,-43.47171097808600,0.0000000000000
10,1,35.37110855366000,-30.0281525905020
10,2,-115.31318464990000,-44.3619445230200
10,3,-58.18775452638600,-56.3107080640000
10,4,-67.46862026926000,23.4533991431130
10,5,18.29986685330700,14.8758525595480
10,6,49.24508357672100,-47.3534610398720
10,7,-1.06971466847150,24.3758685279270
10,8,50.40867643039000,-59.2323815721190
10,9,97.43491938896400,-2.3636685523012
10,10,59.19817517169800,-43.0788255709280
11,0,-44.43020373323700,0.0000000000000
11,1,93.05324391454200,-42.8318657476790
11,2,-19.54076134301300,-31.4446030402680
11,3,-6.61002097424330,-28.2853213469640
11,4,31.08018275637600,-46.9395425703490
11,5,44.99460017801800,12.6010755568170
11,6,15.46802447132100,0.3160504190491
11,7,-13.92647569325000,-59.1193721548300
11,8,45.15935234840300,41.5528652047510
11,9,-27.39821999943100,62.9759735450570
11,10,40.08607391365200,33.9340829069770
11,11,-26.77650468910400,-22.5651745745670
12,0,-24.40608041825600,0.0000000000000
12,1,6.27591333462680,-31.8707776090680
12,2,-7.88173515475450,17.5715076623400
12,3,-10.36208341320800,-51.1849168192030
12,4,-25.77922805868400,8.6193137202212
12,5,-13.95516601113700,-33.6333502261910
12,6,50.22630343810500,-8.7839299548107
12,7,-14.98148216986400,-28.5265867105930
12,8,-45.10464404999500,25.8018143326240
12,9,41.36687004486300,22.1276021151760
12,10,-8.16001801546600,-8.7931300270451
12,11,8.64861060957760,55.1885101259320
12,12,-84.87601126426500,-41.4464222694550
13,0,71.62141875361400,0.0000000000000
13,1,19.70395807974800,9.5817886265983
13,2,9.81089774543330,-65.6239837332840
13,3,-62.40360990878300,35.0222668569890
13,4,-0.26026147016086,-11.2754327049810
13,5,-0.37660195382407,25.5776436999680
13,6,-12.35550484336400,-13.8356959161960
13,7,-6.91841217224720,-42.1050712333290
13,8,-17.54341133965700,-0.0064205058654
13,9,14.86211765315900,69.1679427708570
13,10,14.57305507958400,-69.1873145803900
13,11,-39.18258168650800,-53.5343122306760
13,12,-32.83579073312000,40.2067509713370
13,13,-55.20229966597000,4.1224171308704
14,0,-81.24333522216000,0.0000000000000
14,1,7.32118835129580,49.2219964938500
14,2,-38.12381684984900,-36.5326548782550
14,3,3.99803642375200,-9.6472920103311
14,4,15.79400139635500,-40.1397479927430
14,5,-20.11109222446400,-2.5884337531421
14,6,-19.53065701839900,30.7353325283240
14,7,7.94976518841660,-11.5300101935010
14,8,-4.48063473564950,13.6971455377640
14,9,33.01993262165000,2.5792482909896
14,10,54.16220604542100,-8.8021421891743
14,11,4.96076815601520,-68.3367424118920
14,12,8.73458529802300,-62.1056899865970
14,13,36.21528287969500,-15.6104074806700
14,14,-39.15856713362900,-7.2192107366368
15,0,41.12403878546100,0.0000000000000
15,1,5.98754933245350,-23.8622280137900
15,2,-19.07250945093400,-8.9249975676120
15,3,16.55994181788400,60.2032520773490
15,4,-46.58515562624300,-21.7875858664800
15,5,1.94472126030970,-10.8817838926230
15,6,14.46697603016700,-31.2969479754750
15,7,34.50513788249600,33.6239066020140
15,8,-19.70859997967100,38.4921258869820
15,9,8.43877733325040,24.8557993884700
15,10,-19.03222347708400,10.5369729250260
15,11,18.41839126006700,30.2638458348790
15,12,-33.81744645741300,57.7177341883880
15,13,-30.90401077760000,-20.1548750899490
15,14,48.29927260445900,-36.4096001157110
15,15,2.12297007204710,-6.4660223817778
16,0,-46.34703316735200,0.0000000000000
16,1,-1.01390819031830,27.2660395883310
16,2,-6.07773107582790,5.9815405599113
16,3,-49.63779413853800,-37.1023957984820
16,4,-13.31651245006700,39.4508274021250
16,5,-20.31687058209200,-7.0319674357002
16,6,-31.86402002484200,-1.4765806138520
16,7,-1.99126591512750,-24.0305190921390
16,8,-41.70406832876900,3.4926850432400
16,9,-24.96611248657100,-61.0949291542090
16,10,50.46329577143900,-6.9505239744200
16,11,12.04445900961100,11.6587828337980
16,12,34.51926971294100,2.5857752449221
16,13,26.99342764608400,29.3667636558740
16,14,-4.56576925655110,-42.3570391648090
16,15,-4.64123347838290,7.1409709481774
16,16,-24.00457788311500,-10.3460886881490
17,0,-10.58511643466900,0.0000000000000
17,1,-42.17864793187800,-53.3474200812590
17,2,-31.10584582719800,-24.2060154865330
17,3,21.56756508299500,16.1149331576500
17,4,-16.45196211827600,7.9369764934407
17,5,-40.81213096216300,3.4003510621828
17,6,-37.30410510926900,18.2527361144670
17,7,-6.92546686599650,-23.1261564969660
17,8,26.92051725042300,16.9545476418600
17,9,-6.59057923593640,-35.2977328468840
17,10,-28.05780670017700,-5.1297644535681
17,11,-2.66163501992930,41.7074708100090
17,12,32.74887646871900,56.2899042351620
17,13,50.74483070333000,9.9566795954234
17,14,13.07786602323100,40.7244143505150
17,15,43.28697259907200,25.2660767761130
17,16,-57.60127420329700,31.0545476497100
17,17,-28.19433262384700,-36.1180439696050
18,0,11.07696142059700,0.0000000000000
18,1,27.25202747556200,-43.0334138036420
18,2,23.82761868979600,28.0057284135770
18,3,-21.22476450512100,-6.3446241702286
18,4,-0.16194063133122,-0.2188030935512
18,5,-19.35592911646900,12.0884427957940
18,6,-11.53926972477500,-11.7423500175300
18,7,-29.99185418850800,33.8034791413700
18,8,24.43167289497300,5.7309959495846
18,9,-14.92086177167800,22.4520832587030
18,10,-2.37888870944210,22.9800873454430
18,11,-13.79770710164300,3.0885578979898
18,12,-4.85434680201060,-36.4079715031300
18,13,5.03962033833740,-40.6518747757660
18,14,-3.83405129606580,-49.1506060737280
18,15,-52.57549688085300,-39.7250333205760
18,16,25.54942516028900,38.6417178579480
18,17,-5.74863670261500,-1.6876235215186
18,18,19.38147405719200,-4.8507137175829
19,0,-30.61771889873700,0.0000000000000
19,1,-3.19616457502210,0.7644059756620
19,2,8.98214943484860,9.7664318211784
19,3,-8.56643916215230,0.1355677632003
19,4,20.89174486828100,-23.4671563826430
19,5,4.49645824182770,26.1683143564530
19,6,-15.88109875058200,19.9594217478190
19,7,5.53017507502610,15.4332008736750
19,8,2.82467508270080,0.7032279658053
19,9,20.99505102528400,4.2338672468838
19,10,-23.70362621310500,21.9000136492150
19,11,0.59232632391724,26.3609946979090
19,12,7.49005465598190,-10.6183624991080
19,13,-6.72780692230850,-33.3170691824400
19,14,9.52639237761450,-16.9435818876090
