ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,
750.0,100.000,25.00,75.00,70692.686,70592.686,23.821,158.0,7.176e+02,1.262e-03,24.456,29.503,895.4,1.000e+05,0.007,120.740,158.0,7.176e+02,1.262e-03,0.0,1.262e-03,1.262e-03,1.262e-03,0.0,0.00,895.4,5577114.53,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,269.96,23.00,150.06,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
760.0,100.000,50.00,25.00,68758.370,68658.370,25.431,158.0,7.176e+02,1.262e-03,24.456,29.503,895.4,1.000e+05,0.007,120.740,158.0,7.176e+02,1.262e-03,0.0,1.262e-03,1.262e-03,1.262e-03,0.0,0.00,895.4,13679822.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,269.86,19.68,106.03,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
770.0,100.000,50.00,50.00,68758.370,68658.370,25.431,158.0,7.176e+02,1.262e-03,24.456,29.503,895.4,1.000e+05,0.007,120.740,158.0,7.176e+02,1.262e-03,0.0,1.262e-03,1.262e-03,1.262e-03,0.0,0.00,895.4,3847267.94,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,269.76,21.35,118.65,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
780.0,100.000,50.00,75.00,68758.370,68658.370,25.431,158.0,7.176e+02,1.262e-03,24.456,29.503,895.4,1.000e+05,0.007,120.740,158.0,7.176e+02,1.262e-03,0.0,1.262e-03,1.262e-03,1.262e-03,0.0,0.00,895.4,3847267.94,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,269.66,23.02,126.65,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
790.0,100.000,75.00,25.00,67236.893,67136.893,26.624,158.0,7.176e+02,1.262e-03,24.456,29.503,895.4,1.000e+05,0.007,120.740,158.0,7.176e+02,1.262e-03,0.0,1.262e-03,1.262e-03,1.262e-03,0.0,0.00,895.4,8882500.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,269.56,19.70,97.35,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
800.0,100.000,75.00,50.00,67236.893,67136.893,26.624,158.0,7.176e+02,1.262e-03,24.456,29.503,895.4,1.000e+05,0.007,120.740,158.0,7.176e+02,1.262e-03,0.0,1.262e-03,1.262e-03,1.262e-03,0.0,0.00,895.4,1514827.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,269.46,21.37,101.89,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
810.0,100.000,75.00,75.00,67236.893,67136.893,26.624,158.0,7.176e+02,1.262e-03,24.456,29.503,895.4,1.000e+05,0.007,120.740,158.0,7.176e+02,1.262e-03,0.0,1.262e-03,1.262e-03,1.262e-03,0.0,0.00,895.4,1514827.69,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,269.36,23.04,104.53,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
820.0,50.000,25.00,25.00,70642.686,70592.686,23.859,113.8,7.696e+03,1.878e-02,17.639,76.977,760.1,1.000e+05,0.077,45.235,113.8,7.696e+03,1.878e-02,0.0,1.878e-02,1.878e-02,1.878e-02,0.0,0.00,760.1,23454940.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,269.26,19.72,113.43,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
830.0,50.000,25.00,50.00,70642.686,70592.686,23.859,113.8,7.696e+03,1.878e-02,17.639,76.977,760.1,1.000e+05,0.077,45.235,113.8,7.696e+03,1.878e-02,0.0,1.878e-02,1.878e-02,1.878e-02,0.0,0.00,760.1,5573169.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,269.15,21.39,134.30,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
840.0,50.000,25.00,75.00,70642.686,70592.686,23.859,113.8,7.696e+03,1.878e-02,17.639,76.977,760.1,1.000e+05,0.077,45.235,113.8,7.696e+03,1.878e-02,0.0,1.878e-02,1.878e-02,1.878e-02,0.0,0.00,760.1,5573169.91,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,269.05,23.06,150.47,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
850.0,50.000,50.00,25.00,68708.370,68658.370,25.469,113.8,7.696e+03,1.878e-02,17.639,76.977,760.1,1.000e+05,0.077,45.235,113.8,7.696e+03,1.878e-02,0.0,1.878e-02,1.878e-02,1.878e-02,0.0,0.00,760.1,13669874.53,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,268.95,19.74,106.53,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
860.0,50.000,50.00,50.00,68708.370,68658.370,25.469,113.8,7.696e+03,1.878e-02,17.639,76.977,760.1,1.000e+05,0.077,45.235,113.8,7.696e+03,1.878e-02,0.0,1.878e-02,1.878e-02,1.878e-02,0.0,0.00,760.1,3844470.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,268.85,21.41,119.04,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
870.0,50.000,50.00,75.00,68708.370,68658.370,25.469,113.8,7.696e+03,1.878e-02,17.639,76.977,760.1,1.000e+05,0.077,45.235,113.8,7.696e+03,1.878e-02,0.0,1.878e-02,1.878e-02,1.878e-02,0.0,0.00,760.1,3844470.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,268.75,23.08,126.81,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
880.0,50.000,75.00,25.00,67186.893,67136.893,26.662,113.8,7.696e+03,1.878e-02,17.639,76.977,760.1,1.000e+05,0.077,45.235,113.8,7.696e+03,1.878e-02,0.0,1.878e-02,1.878e-02,1.878e-02,0.0,0.00,760.1,8875894.73,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.53,-1.54,268.65,19.76,97.54,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
890.0,50.000,75.00,50.00,67186.893,67136.893,26.662,113.8,7.696e+03,1.878e-02,17.639,76.977,760.1,1.000e+05,0.077,45.235,113.8,7.696e+03,1.878e-02,0.0,1.878e-02,1.878e-02,1.878e-02,0.0,0.00,760.1,1513701.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,268.55,21.43,102.03,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
900.0,50.000,75.00,75.00,67186.893,67136.893,26.662,113.8,7.696e+03,1.878e-02,17.639,76.977,760.1,1.000e+05,0.077,45.235,113.8,7.696e+03,1.878e-02,0.0,1.878e-02,1.878e-02,1.878e-02,0.0,0.00,760.1,1513701.20,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.53,-1.54,268.45,23.10,104.59,45.08,5.20,35733.2,0.0000e+00,3.599e+03,1.410e+00,0.000,0.0000,
