degree,order,C,S
22,21,2.35215196336e-7,6.51434581808e-7
22,22,-2.26629219837e-7,-4.13504561303e-7
23,0,1.26368695427e-8,0.0
23,1,1.23171901135e-7,2.80167732355e-7
23,2,1.10148406407e-7,4.18425922378e-7
23,3,-2.12544014064e-8,-7.80286972014e-8
23,4,3.21419821052e-7,1.80516891379e-9
23,5,-3.37650739952e-7,3.96586692672e-8
23,6,1.97754904477e-7,-2.84209773511e-7
23,7,-1.30062912148e-7,1.36559361124e-7
23,8,-1.97915513701e-7,-2.32349385415e-7
23,9,-9.87621655339e-9,1.21854161391e-7
23,10,-1.60549180767e-7,2.98925554929e-9
23,11,3.25950129001e-7,-6.63338901065e-8
23,12,-2.36167942362e-7,4.72125557766e-8
23,13,-1.01171556236e-7,3.52249396674e-9
23,14,-1.4350340214e-7,-1.81051880504e-7
23,15,-1.86432659779e-7,6.04146831133e-7
23,16,4.48830357759e-7,1.39726410148e-7
23,17,4.18981451817e-7,7.3241050643e-7
23,18,-2.27721136118e-7,-5.89488347754e-7
23,19,5.23347857815e-7,8.79326327729e-8
23,20,-5.05095722848e-7,7.90975467947e-8
23,21,3.62655308018e-7,6.67675393158e-7
23,22,-1.71728944719e-8,-1.28046908547e-7
23,23,-6.38681905004e-7,2.93597348197e-7
24,0,5.75286829294e-8,0.0
24,1,8.45320164875e-8,1.71836683405e-7
24,2,3.4236733366e-8,4.64783678534e-8
24,3,2.02542884064e-7,-2.55181610114e-7
24,4,-1.03624405849e-7,1.47927289361e-7
24,5,-1.57606210655e-7,-1.79227506461e-7
24,6,1.78246944609e-7,8.18393207073e-8
24,7,-4.20600153995e-7,1.84808520968e-7
24,8,1.55302955474e-7,-1.01994834211e-8
24,9,-1.07999298326e-7,1.8782935705e-7
24,10,-9.08600393447e-8,-3.91717340954e-7
24,11,-3.5993628484e-8,1.2999844418e-7
24,12,-3.25148237352e-7,-2.18485291793e-7
24,13,4.51093312898e-8,4.87981972098e-8
24,14,-6.1852457909e-8,3.5466106691e-7
24,15,1.6501963917e-7,-9.32853736512e-9
24,16,5.27099796294e-7,2.64663905387e-7
24,17,-6.70277450815e-8,-1.64027498957e-7
24,18,2.80993402294e-7,-6.46052714797e-7
24,19,-3.90970415257e-7,3.76025485391e-7
24,20,-3.96394839801e-8,-3.18202136437e-7
24,21,1.18030823146e-7,4.70386289655e-7
24,22,-2.04201803466e-8,-5.85394740589e-7
24,23,-5.35439314676e-7,1.62459297708e-7
