time,year,month,day,hour,min,sec,number_of_passage,pos_ii_1,pos_ii_2,pos_ii_3,vel_ii_1,vel_ii_2,vel_ii_3,pos_ii_mag,vel_ii_mag,pos_pp_1,pos_pp_2,pos_pp_3,pos_pp_mag,vel_pp_1,vel_pp_2,vel_pp_3,vel_pp_mag,a,e,i,OMEGA,omega,vi,lat,lon,alt,gamma_ii,gamma_pp,h_ii_1,h_ii_2,h_ii_3,h_pp_1,h_pp_2,h_pp_3,h_ii_mag,h_pp_mag,uD_1,uD_2,uD_3,uE_1,uE_2,uE_3,uN_1,uN_2,uN_3,vN,vE,azi_pp,rho,T,p,wind_1,wind_2,wind_3,cL,cD,aoa,S,mass,heat_rate,heat_load,T_r,q,gravity_ii_1,gravity_ii_2,gravity_ii_3,drag_pp_1,drag_pp_2,drag_pp_3,drag_ii_1,drag_ii_2,drag_ii_3,lift_pp_1,lift_pp_2,lift_pp_3,lift_ii_1,lift_ii_2,lift_ii_3,force_ii_1,force_ii_2,force_ii_3,energy,t_cf,h_cf,gamma_cf,v_cf,srp_ii_1,srp_ii_2,srp_ii_3,V_0,gamma_0
233.42936843259383,2014.0,5.0,19.0,14.0,25.0,56.0,1,-844195.9632075729,3.3061261452807626e6,5.750751328421207e6,2330.2134391774907,-9303.445160569861,4136.467416567568,6.686873541061119e6,10444.824039502979,-2.156700333719163e6,2.644197531074531e6,5.750751328421207e6,6.686873541061119e6,6220.62960469646,-7302.588363386169,4136.467416567568,10446.74074399352,3.937064120813649e7,0.833216073642542,1.5686315571953382,1.8171488774255091,1.3177996058159551,6.0006710696951275,1.038070878851572,2.254998426691119,324546.46945086867,-0.1283202625090823,-0.1282965890439469,6.7177482691056984e10,1.6892467125860903e10,1.499512731268015e8,5.293300666191446e10,4.469441462055418e10,-6.990786821388874e8,6.926898376394635e10,6.928190675456406e10,0.32100993713780723,-0.3935705252877796,-0.8614260629232682,-0.7749236103850913,-0.6320549011499992,0.0,0.5444685650489992,-0.6675393947603138,0.5078829964829672,10362.544157229411,-204.87598598058412,-0.019768243666331294,3.2057620859671433e-17,300.0,0.0,0.0,0.0,0.0,2.8479948169725633e-17,2.2651128503263878,1.5707963267948966,25.170311805355382,650.0000000001,1.8288848321531009e-9,1.1484223753907482e-8,0.0,1.7492944835037695e-9,728.6014980380245,-2853.4224715693754,-4978.033134577983,-2.5946131983759697e-8,3.0458962121203284e-8,-1.7253129724321634e-8,-1.0724843811496037e-8,3.854773487039919e-8,-1.7253129724321634e-8,1.3607853399441755e-25,-1.6903047625831624e-25,-5.0305101831012555e-25,5.23425939807951e-26,-2.1059183786069367e-25,-5.0305101831012555e-25,728.6014740597387,-2853.4225071860055,-4978.033150051039,-5.062147678682253e6,NaN,NaN,NaN,NaN,-2.3967560900619502e-5,-3.565517755479619e-5,-1.5455803065908274e-5,10444.824039502979,-0.1283202625090823
236.83522696105658,2014.0,5.0,19.0,14.0,25.0,59.0,1,-836253.1006764199,3.2744145307339877e6,5.764795066520349e6,2334.0169757162216,-9318.339583862513,4110.325648196926,6.682362750289015e6,10448.62980382289,-2.1355034312327197e6,2.6193004529198417e6,5.764795066520349e6,6.682362750289015e6,6226.674682298113,-7317.545529419354,4110.325648196926,10450.48932387967,3.9366906363497905e7,0.8332000587316299,1.5686315490300056,1.8171488635807196,1.3177920916614305,6.005958321466951,1.0433360770788092,2.2547943559014074,320133.8888660893,-0.1259205530718292,-0.12589802810480366,6.717722808971651e10,1.6892402114878115e10,1.49951269895854e8,5.2950328199004974e10,4.4673118014547714e10,-6.828882292512798e8,6.926872099592917e10,6.928124613383984e10,0.31805916139247603,-0.3901152736662732,-0.8640882148870008,-0.7750525781912115,-0.6318967487170319,0.0,0.5460145335917999,-0.6697137987328116,0.5033403986303865,10369.409036654753,-202.06703744415336,-0.01948437612126523,5.3874758351317803e-17,300.0,0.0,0.0,0.0,0.0,2.847847991094951e-17,2.265088871840882,1.5707963267948966,25.179343610286118,650.0000000001,3.0768589394294657e-9,1.9661531095846457e-8,0.0,2.941904640930045e-9,723.1801004707451,-2831.6674782400178,-5000.12418636894,-4.366160684692511e-8,5.131082195417735e-8,-2.88217116873964e-8,-1.804047665849908e-8,6.491284590897934e-8,-2.88217116873964e-8,2.272998813958764e-25,-2.8236271087519863e-25,-8.47019119018914e-25,8.750928688687007e-26,-3.5176136980049695e-25,-8.47019119018914e-25,723.1800764851716,-2831.6675138303067,-5000.124201853568,-5.062627938292772e6,NaN,NaN,NaN,NaN,-2.3967532960258482e-5,-3.5655201973830235e-5,-1.5455805267936222e-5,10448.62980382289,-0.1259205530718292
240.0021849653021,2014.0,5.0,19.0,14.0,26.0,3.0,1,-828855.8006021855,3.244881946467426e6,5.777773666305182e6,2337.528091462234,-9332.086431269627,4085.9141332032573,6.678242981784336e6,10452.108353962461,-2.115775013362727e6,2.596104173089376e6,5.777773666305182e6,6.678242981784336e6,6232.220302321422,-7331.376261880325,4085.9141332032573,10453.915156238823,3.936344381057421e7,0.8331852073824929,1.568631541465489,1.8171488506039273,1.3177848818103173,6.0108812523450394,1.0482379332125498,2.254605375800507,316105.03488467634,-0.12368608663792045,-0.12366459970071625,6.7176992239920906e10,1.6892341881167076e10,1.4995126693251705e8,5.2966491435760895e10,4.465323337514231e10,-6.679504260219536e8,6.926847757829733e10,6.928063671503806e10,0.31530575785430853,-0.38688735266973495,-0.8665451260079444,-0.7751719802619202,-0.6317502679198586,0.0,0.5474401155201665,-0.6717215013138935,0.49909873230842383,10375.685035780078,-199.44363551485458,-0.01921984677597911,8.65433015294841e-17,300.0,0.0,0.0,0.0,0.0,2.847713901201207e-17,2.2650669732993864,1.5707963267948966,25.187597789344053,650.0000000001,4.94746261452226e-9,3.214301792666025e-8,0.0,4.728913885139233e-9,718.0839502928978,-2811.221123340659,-5020.495594811081,-7.022190476104365e-8,8.260670846911032e-8,-4.603827515800862e-8,-2.9004366172421094e-8,1.0446880364637943e-7,-4.603827515800862e-8,3.6304420011744404e-25,-4.510223866825474e-25,-1.3630208742411593e-24,1.3988660321067276e-25,-5.618309556885557e-25,-1.3630208742411593e-24,718.0839262963865,-2811.2211588914147,-5020.495610312927,-5.063073265618637e6,NaN,NaN,NaN,NaN,-2.3967506976913835e-5,-3.565522469329195e-5,-1.5455807339480347e-5,10452.108353962461,-0.12368608663792045
243.00446317334786,2014.0,5.0,19.0,14.0,26.0,6.0,1,-821832.923299782,3.216844980002886e6,5.790005862815198e6,2340.833590325104,-9345.026014998894,4062.6807160910575,6.674404008645535e6,10455.352108824387,-2.0970563473246982e6,2.5740737470660056e6,5.790005862815198e6,6.674404008645535e6,6237.4098861238335,-7344.418226489215,4062.6807160910575,10457.109341208998,3.936017122967391e7,0.8331711673807023,1.5686315343203734,1.817148838210531,1.3177778485238631,6.015553932373628,1.0528901292725201,2.2544269335432,312351.87529753055,-0.12156511072605553,-0.12154458149380108,6.717676948191618e10,1.6892284981195868e10,1.499512641596098e8,5.298186436434066e10,4.4634310192270874e10,-6.538941782949104e8,6.926824767015594e10,6.928006333323935e10,0.31268707257080186,-0.38381399983755426,-0.8688576455184128,-0.7752846988638106,-0.6316119344246517,0.0,0.548780858225533,-0.6736120380612621,0.4950620080597985,10381.538553745002,-196.94624199714872,-0.018968539165187773,1.3458460989628024e-16,300.0,0.0,0.0,0.0,0.0,2.847588959377887e-17,2.265046568751168,1.5707963267948966,25.195293838631915,650.0000000001,7.700914247001413e-9,5.0837979311140624e-8,0.0,7.358489974929515e-9,713.204140598091,-2791.645833867843,-5039.653490531797,-1.0932633762514703e-7,1.2872945042071306e-7,-7.120872473342648e-8,-4.514054356767339e-8,1.6274474132997797e-7,-7.120872473342648e-8,5.614835334422792e-25,-6.9759685173318635e-25,-2.1231414865647037e-24,2.1651911424807705e-25,-8.689215148907917e-25,-2.1231414865647037e-24,713.2041165854682,-2791.645869360345,-5039.653506058815,-5.063494232203603e6,NaN,NaN,NaN,NaN,-2.3967482343976002e-5,-3.565524624204149e-5,-1.545580932427618e-5,10455.352108824387,-0.12156511072605553
245.89700103117627,2014.0,5.0,19.0,14.0,26.0,8.0,1,-815057.3935110309,3.189796212237587e6,5.801724846112328e6,2343.996846447265,-9357.406710908526,4040.213164102668,6.670766794028956e6,10458.427414334295,-2.0790072477904665e6,2.552811644825557e6,5.801724846112328e6,6.670766794028956e6,6242.347010185957,-7356.918714921325,4040.213164102668,10460.137264153165,3.9357028052847624e7,0.8331576794496754,1.5686315274613505,1.817148826186356,1.3177708896804852,6.02006102026634,1.0573770174338297,2.254255686598171,308796.9837167207,-0.11951921271644576,-0.11949958215783506,6.717655565734336e10,1.6892230354004515e10,1.4995126152139664e8,5.2996721312086624e10,4.461601219783877e10,-6.404488089179497e8,6.926802697996915e10,6.927951493006802e10,0.31015640168525926,-0.3808408435231782,-0.8710701799500464,-0.7753928491096842,-0.6314791600279193,0.0,0.5500626655602238,-0.6754215886059518,0.49115857073026203,10387.089084578056,-194.5303828672104,-0.01872590508994891,2.0446884364057534e-16,300.0,0.0,0.0,0.0,0.0,2.847470593239724e-17,2.265027238093831,1.5707963267948966,25.202589297234265,650.0000000001,1.170984196736378e-8,7.852362350612674e-8,0.0,1.118592524125717e-8,708.4581875187074,-2772.610329477744,-5057.9666655479905,-1.662731757461893e-7,1.9596126848451225e-7,-1.0761642574351188e-7,-6.863115667064711e-8,2.4766378833578267e-7,-1.0761642574351188e-7,8.484912452470705e-25,-1.0542477904572799e-24,-3.230669164609687e-24,3.274435195309854e-25,-1.3130714140754653e-24,-3.230669164609687e-24,708.4581634826177,-2772.6103648853473,-5057.966681111418,-5.063898618879072e6,NaN,NaN,NaN,NaN,-2.396745860312403e-5,-3.5655267017352744e-5,-1.5455811257838414e-5,10458.427414334295,-0.11951921271644576
248.72124624476982,2014.0,5.0,19.0,14.0,26.0,11.0,1,-808433.0343186259,3.163351627589196e6,5.813104328470732e6,2347.06494876058,-9369.413004109056,4018.197742065515,6.66727376252348e6,10461.382652862325,-2.0613705924564088e6,2.5320167399337534e6,5.813104328470732e6,6.66727376252348e6,6247.107705441787,-7369.062103023778,4018.197742065515,10463.046595325464,3.935396894401841e7,0.8331445494241776,1.5686315207887234,1.8171488143670644,1.317763922203455,6.0244665538931885,1.0617623889642285,2.2540891371410146,305383.9874528814,-0.1175193335868185,-0.11750055794596366,6.717634765675449e10,1.6892177205952341e10,1.4995125897694302e8,5.301127075513106e10,4.4598083503095116e10,-6.274133731895504e8,6.926781229863196e10,6.927898329770518e10,0.3076782587044461,-0.37792646523834583,-0.8732157098867663,-0.775498010866303,-0.6313500100122019,0.0,0.5513047471798219,-0.677177046074394,0.4873338937596591,10392.423792955164,-192.1621667130603,-0.01848849458036768,3.0549841251759705e-16,300.0,0.0,0.0,0.0,0.0,2.847356929245135e-17,2.265008675354817,1.5707963267948966,25.209599021563253,650.0000000001,1.7510356503457693e-8,1.192611858686887e-7,0.0,1.6722271909455513e-8,703.782402040603,-2753.8589168832405,-5075.708427890884,-2.486865580381381e-7,2.933496230221739e-7,-1.5995750563423713e-7,-1.0261536999852394e-7,3.7063336508762107e-7,-1.5995750563423713e-7,1.261070925723285e-24,-1.5669749126995102e-24,-4.834301990516816e-24,4.870239703473991e-25,-1.9515424435664413e-24,-4.834301990516816e-24,703.7823779705521,-2753.8589521678946,-5075.7084435066545,-5.064292251780428e6,NaN,NaN,NaN,NaN,-2.396743542535337e-5,-3.565528730950099e-5,-1.545581316337832e-5,10461.382652862325,-0.1175193335868185
251.50880206947437,2014.0,5.0,19.0,14.0,26.0,14.0,1,-801886.2622991204,3.137217442316188e6,5.82427490536178e6,2350.0731847550114,-9381.183088060956,3996.393021177336,6.663882729405129e6,10464.2533075772,-2.0439499497263795e6,2.511458433072407e6,5.82427490536178e6,6.663882729405129e6,6251.748153315657,-7380.987098134106,3996.393021177336,10465.872285434349,3.935095968909968e7,0.8331316307048233,1.5686315142272822,1.8171488026250933,1.3177568777491135,6.0288194946861005,1.0660950046013544,2.253925402234055,302071.6078050509,-0.11554325353772928,-0.11552530007159299,6.717614313478598e10,1.6892124938162434e10,1.4995125649594402e8,5.302567288736907e10,4.45803271987205e10,-6.146374129271908e8,6.926760120554968e10,6.927846229133998e10,0.3052253839356368,-0.37503896050660945,-0.8753189379326057,-0.7756013745057797,-0.6312230254551439,0.0,0.5525214682400027,-0.6788985713914683,0.4835460235557057,10397.60661907487,-189.8154538459994,-0.018253659559241926,4.510762101168628e-16,300.0,0.0,0.0,0.0,0.0,2.8472465950668125e-17,2.264990656416066,1.5707963267948966,25.216407221637215,650.0000000001,2.587543044310971e-8,1.7900720566301844e-7,0.0,2.4704199665590984e-8,699.1270361817204,-2735.191955020888,-5093.082875100631,-3.6756112646411847e-7,4.339528505748361e-7,-2.349612755718946e-7,-1.5161874781780164e-7,5.481131393423803e-7,-2.349612755718946e-7,1.8522430708033295e-24,-2.301692793966738e-24,-7.148576694568167e-24,7.158568457982095e-25,-2.8663815320820768e-24,-7.148576694568167e-24,699.1270120626891,-2735.191990128082,-5093.082890791407,-5.064679529409461e6,NaN,NaN,NaN,NaN,-2.396741254847328e-5,-3.56553073466549e-5,-1.545581506199107e-5,10464.2533075772,-0.11554325353772928
254.28401653815854,2014.0,5.0,19.0,14.0,26.0,17.0,1,-795360.1724464619,3.1111664796370394e6,5.835335545306029e6,2353.0481853906367,-9392.821205058302,3974.6111117308255,6.660562708528702e6,10467.065464706773,-2.0265936642568228e6,2.490958206780134e6,5.835335545306029e6,6.660562708528702e6,6256.310034156838,-7392.798869903038,3974.6111117308255,10468.640019784103,3.934797428614205e7,0.8331188118281644,1.5686315077198592,1.817148790860217,1.317749699296078,6.033157675147723,1.0704125311985782,2.253763051638085,298829.54626316205,-0.11357380159819894,-0.11355664550914049,6.717594030899077e10,1.6892073095261684e10,1.499512540558443e8,5.304005219236885e10,4.456259002168863e10,-6.020074728733768e8,6.926739186104344e10,6.927794727767062e10,0.3027766050106566,-0.37215347228912693,-0.8773984958508687,-0.7757038437181618,-0.6310970977915122,0.0,0.5537236443381215,-0.6806013857040525,0.47976231560912863,10402.684577919596,-187.46982963578466,-0.01801934274881989,6.605384332989483e-16,300.0,0.0,0.0,0.0,0.0,2.847138583115353e-17,2.264973016725744,1.5707963267948966,25.22307578346764,650.0000000001,3.7921025903497445e-8,2.665171229273744e-7,0.0,3.619500398022272e-8,694.4527461481487,-2716.4516270200465,-5110.243308626412,-5.387731990229604e-7,6.366439442938797e-7,-3.4228066253881236e-7,-2.221741790350576e-7,8.038847591300643e-7,-3.4228066253881236e-7,2.6980578889013697e-24,-3.352952310883247e-24,-1.0483437882721837e-23,1.0435066439218172e-24,-4.175272380936512e-24,-1.0483437882721837e-23,694.4527219585847,-2716.4516618714893,-5110.243324424509,-5.065063795931973e6,NaN,NaN,NaN,NaN,-2.3967389760323198e-5,-3.565532731072491e-5,-1.5455816972970347e-5,10467.065464706773,-0.11357380159819894
257.06572874131706,2014.0,5.0,19.0,14.0,26.0,20.0,1,-788810.5453939554,3.0850222227745117e6,5.846361318180537e6,2356.0100400515485,-9404.405944616123,3952.704975412158,6.657291104815453e6,10469.838160287045,-2.0091841182348914e6,2.4703771717229695e6,5.846361318180537e6,6.657291104815453e6,6260.824116966276,-7404.577212860038,3952.704975412158,10471.368532691451,3.934499298308796e7,0.8331060080833224,1.5686315012229846,1.8171487789931513,1.317742338789142,6.037510463277399,1.0747441986771384,2.2536009987808,295635.7297419794,-0.11159764713497143,-0.11158126930021954,6.717573782428868e10,1.6892021330838615e10,1.4995125163990593e8,5.3054505932559975e10,4.45447519980296e10,-5.894380364037399e8,6.926718286646964e10,6.927743476423448e10,0.30031539110418926,-0.36925052301956884,-0.8794684287202769,-0.7758061046202066,-0.6309713844811198,0.0,0.5549194120770681,-0.6822969758219318,0.47595722799878487,10407.691980873424,-185.10923440020179,-0.017783935150867118,9.617922111387826e-16,300.0,0.0,0.0,0.0,0.0,2.847032159135176e-17,2.264955636370811,1.5707963267948966,25.22964984540005,650.0000000001,5.5258946280833186e-8,3.946776020143407e-7,0.0,5.2730045875225646e-8,689.7281914797513,-2697.5122830610417,-5127.30461776325,-7.85257755908006e-7,9.287118719500919e-7,-4.957641647123243e-7,-3.237160388651971e-7,1.1723239358198518e-6,-4.957641647123243e-7,3.907612013012448e-24,-4.856398843530879e-24,-1.528686105339381e-23,1.5124173839370047e-24,-6.047035226328055e-24,-1.528686105339381e-23,689.7281671886684,-2697.512317544065,-5127.304633714833,-5.065447592929222e6,NaN,NaN,NaN,NaN,-2.396736692756605e-5,-3.5655347324732495e-5,-1.5455818903915704e-5,10469.838160287045,-0.11159764713497143
259.86876034548834,2014.0,5.0,19.0,14.0,26.0,22.0,1,-782202.4158391824,3.05864511105606e6,5.857409852142875e6,2358.974057563418,-9415.99714903503,3930.5573983406994,6.654051450861514e6,10472.585276642241,-1.9916285248266207e6,2.449605346546404e6,5.857409852142875e6,6.654051450861513e6,6265.313190160718,-7416.383382514448,3930.5573983406994,10474.071477171097,3.934200061736079e7,0.8330931544107512,1.5686314947032238,1.8171487669599036,1.3177347547269995,6.041901050508936,1.0791130805554328,2.2534384088745396,292474.0915530175,-0.10960426191028246,-0.10958864723663989,6.717553463866702e10,1.6891969378298084e10,1.49951249235631e8,5.306911150989173e10,4.452671743981174e10,-5.768639927394867e8,6.926697314626402e10,6.927692209156146e10,0.297828600265037,-0.3663145624142825,-0.8815394297632986,-0.7759086839436079,-0.6308452378998343,0.0,0.5561149512871123,-0.6839940987920395,0.4721104042198164,10412.653849703775,-182.72077257342517,-0.017546153321085292,1.395148115483928e-15,300.0,0.0,0.0,0.0,0.0,2.8469267885226134e-17,2.264938428043866,1.5707963267948966,25.23616230292269,650.0000000001,8.02190936030808e-8,5.824888487402269e-7,0.0,7.652818047442494e-8,684.9278838519664,-2678.2717946422667,-5144.3535614818,-1.1401746125288426e-6,1.349648739476158e-6,-7.152909395995451e-7,-4.6988018043319916e-7,1.70316249461434e-6,-7.152909395995451e-7,5.637498752458213e-24,-7.006745979585141e-24,-2.2206878286177447e-23,2.1835601299341467e-24,-8.723986850366203e-24,-2.2206878286177447e-23,684.9278594147422,-2678.2718285944716,-5144.3535776529125,-5.065832872567572e6,NaN,NaN,NaN,NaN,-2.3967343912157578e-5,-3.5655367504910154e-5,-1.5455820869578515e-5,10472.585276642241,-0.10960426191028246
262.70504646802885,2014.0,5.0,19.0,14.0,26.0,25.0,1,-775507.4621410611,3.0319221160238893e6,5.868526168459421e6,2361.95208173983,-9427.641070356825,3908.072554500987,6.6508317473353855e6,10475.316934544642,-1.9738519346123429e6,2.4285534957456384e6,5.868526168459421e6,6.650831747335386e6,6269.794226826325,-7428.265218418672,3908.072554500987,10476.758797126007,3.933898536608366e7,0.8330802000546434,1.568631488134423,1.817148754707414,1.317726910169875,6.046348191168845,1.0835378273721574,2.2532746300485305,289332.94511264656,-0.10758513088181457,-0.10757026711240782,6.717532993724933e10,1.6891917028941593e10,1.499512468336029e8,5.308393208440787e10,4.450840806329327e10,-5.642350149756222e8,6.92667618592596e10,6.927640720348293e10,0.2953055226695873,-0.36333285532537557,-0.8836197624102528,-0.7760119926293079,-0.630718152026316,0.0,0.557315023641327,-0.6856995325546158,0.4682052065900682,10417.588423460475,-180.29380001284426,-0.017304945763786887,2.0188887285547518e-15,300.0,0.0,0.0,0.0,0.0,2.846822082306494e-17,2.2649213282210936,1.5707963267948966,25.242637114813157,650.0000000001,1.161726453594616e-7,8.580183768721198e-7,0.0,1.1079911169003448e-7,680.030515808029,-2658.644840570875,-5161.456431859779,-1.6515132743086157e-6,1.95666367499165e-6,-1.0294171494662587e-6,-6.803939286148286e-7,2.4684191163887613e-6,-1.0294171494662587e-6,8.112644785298273e-24,-1.0083694889061435e-23,-3.2181841995708846e-23,3.1445838950651508e-24,-1.2554182576138037e-23,-3.2181841995708846e-23,680.0304911603145,-2658.644873757844,-5161.4564483450185,-5.066221158104084e6,NaN,NaN,NaN,NaN,-2.396732061555689e-5,-3.5655387937682625e-5,-1.5455822879061183e-5,10475.316934544642,-0.10758513088181457
265.5845210983612,2014.0,5.0,19.0,14.0,26.0,28.0,1,-768701.9544582223,3.0047585485731615e6,5.879746407898445e6,2364.9535019706213,-9439.374330152332,3885.16932943473,6.647623218204086e6,10478.04053865045,-1.955791747422834e6,2.4071467073537754e6,5.879746407898445e6,6.647623218204086e6,6274.280022772873,-7440.261096925157,3885.16932943473,10479.437757483223,3.933593777810556e7,0.8330671044190168,1.5686314814955762,1.8171487421900705,1.3177187710233362,6.050867568713898,1.0880340278002383,2.253109140065319,286203.764908948,-0.10553313226334278,-0.10551900911776486,6.717512306579522e10,1.6891864114996227e10,1.4995124442661e8,5.3099021017332924e10,4.448975753789653e10,-5.51511245795908e8,6.926654833005565e10,6.92758884709119e10,0.2927371250095881,-0.36029460064732316,-0.8857159682344599,-0.7761163595389265,-0.6305897211785517,0.0,0.558523385452359,-0.6874186528516245,0.46422755585433884,10422.509041591577,-177.81919939663476,-0.0170594190401454,2.917380349856672e-15,300.0,0.0,0.0,0.0,0.0,2.84671775664091e-17,2.2649042905469403,1.5707963267948966,25.24909178514123,650.0000000001,1.680031737396511e-7,1.2628184060088262e-6,0.0,1.6019133576473264e-7,675.0176145075635,-2638.5575013560415,-5178.66492060723,-2.388807306846497e-6,2.8327314064197194e-6,-1.4792009360124084e-6,-9.838308493886856e-7,3.572512341469375e-6,-1.4792009360124084e-6,1.165642455622417e-23,-1.448939747187501e-23,-4.657211995552319e-23,4.5216067444777646e-24,-1.803801388682293e-23,-4.657211995552319e-23,675.0175895564356,-2638.5575334389378,-5178.664937542256,-5.066613668250471e6,NaN,NaN,NaN,NaN,-2.396729697060569e-5,-3.5655408686500525e-5,-1.5455824936584036e-5,10478.04053865045,-0.10553313226334278
268.51585434931224,2014.0,5.0,19.0,14.0,26.0,31.0,1,-761765.0372158671,2.9770712017731573e6,5.891100865770452e6,2367.986072163866,-9451.227126360913,3861.7756816591,6.6444193367842855e6,10480.761596729315,-1.9373931292354446e6,2.385319009093512e6,5.891100865770452e6,6.6444193367842855e6,6278.780496062864,-7452.4031531533865,3861.7756816591,10482.113751067747,3.9332849981265984e7,0.8330538336717471,1.5686314747690808,1.8171487293667248,1.3177103044309422,6.055472938117595,1.0926153463135568,2.2529415029459354,283080.23357952014,-0.10344201908225528,-0.10342862765137825,6.717491347627316e10,1.6891810495715298e10,1.4995124200895405e8,5.311442560992886e10,4.447070688863343e10,-5.386598059724064e8,6.926633199284428e10,6.927536454926807e10,0.2901154141291759,-0.3571901859827753,-0.887833440191485,-0.7762220588775128,-0.630459606407861,0.0,0.5597431212588608,-0.6891559008857396,0.4601649513791254,10427.425620128384,-175.28876516410037,-0.01680877551549193,4.212938339835269e-15,300.0,0.0,0.0,0.0,0.0,2.846613601124826e-17,2.2648872806603095,1.5707963267948966,25.25553930734573,650.0000000001,2.4279627482547984e-7,1.8585663156969963e-6,0.0,2.3144768640984777e-7,669.8723782770202,-2617.942590630561,-5196.020846859318,-3.452965152761595e-6,4.098389553242894e-6,-2.123752672180932e-6,-1.4216425885378936e-6,5.167078248562883e-6,-2.123752672180932e-6,1.67343542607626e-23,-2.080281724180682e-23,-6.735303637373678e-23,6.496340025196331e-24,-2.5895817886248555e-23,-6.735303637373678e-23,669.8723528881047,-2617.9426211189125,-5196.020864438899,-5.067011419079103e6,NaN,NaN,NaN,NaN,-2.3967272896014562e-5,-3.565542982007066e-5,-1.5455827051911108e-5,10480.761596729315,-0.10344201908225528
271.50697422832155,2014.0,5.0,19.0,14.0,26.0,34.0,1,-754677.5089572166,2.948783479904112e6,5.902616099638391e6,2371.05647611268,-9463.22544595876,3837.824612892117,6.641215172962822e6,10483.484268757109,-1.9186057620913605e6,2.363009539454106e6,5.902616099638391e6,6.641215172962822e6,6283.303565632288,-7464.719518112762,3837.824612892117,10484.790839177555,3.932971513372808e7,0.8330403583938853,1.5686314679395252,1.817148716198541,1.3177014775410782,6.06017693644553,1.0972943301802764,2.2527713388935062,279957.60370972473,-0.10130605129209279,-0.10129338360181883,6.717470068908954e10,1.6891756047726692e10,1.499512395759735e8,5.3130189777913155e10,4.4451201201607315e10,-5.256523850281048e8,6.92661123524262e10,6.927483428008131e10,0.28743298319917837,-0.3540106543373695,-0.8899768181165442,-0.7763293292004472,-0.6303275121896423,0.0,0.560976873669855,-0.6909151062123651,0.4560057710327268,10432.345640959693,-172.6947592246097,-0.016552268625015253,6.0831859713240534e-15,300.0,0.0,0.0,0.0,0.0,2.8465094575834365e-17,2.264870272729294,1.5707963267948966,25.261989466692608,650.0000000001,3.508492437433611e-7,2.7370683863818097e-6,0.0,3.3436486863180485e-7,664.5788320733869,-2596.7362679741113,-5213.559396949185,-4.990666733710194e-6,5.9290350985570575e-6,-3.0482855754634375e-6,-2.0540608615226796e-6,7.472686640295027e-6,-3.0482855754634375e-6,2.4017464153076723e-23,-2.985857924022912e-23,-9.739760804401173e-23,9.33094956078574e-24,-3.7165934925458814e-23,-9.739760804401173e-23,664.5788060520778,-2596.736296156876,-5213.559415453299,-5.067415294576742e6,NaN,NaN,NaN,NaN,-2.396724832599199e-5,-3.565545139638447e-5,-1.5455829232153382e-5,10483.484268757109,-0.10130605129209279
274.5655424302061,2014.0,5.0,19.0,14.0,26.0,37.0,1,-747420.7017496725,2.9198209256064263e6,5.914316788338695e6,2374.1708216142188,-9475.392996819915,3813.2504239518594,6.638006855663685e6,10486.211819821172,-1.8993808689795074e6,2.3401590239912746e6,5.914316788338695e6,6.638006855663685e6,6287.85589149589,-7477.236292674159,3813.2504239518594,10487.472197077435,3.932652693853433e7,0.8330266514982784,1.5686314609926155,1.8171487026469575,1.3176922562215603,6.064991826017236,1.102083148950552,2.2525982978616956,276832.1731794374,-0.09911965841986728,-0.09910770712902847,6.7174484259631134e10,1.6891700656474182e10,1.499512371236763e8,5.3146356526487656e10,4.443118656561067e10,-5.124631388962555e8,6.926588894967621e10,6.927429660514328e10,0.2846825916753027,-0.3507472075572279,-0.8921503339616255,-0.7764383901000991,-0.6301931659251522,0.0,0.5622270434404586,-0.6926997690284302,0.4517386208994757,10437.274968022142,-170.02949392371647,-0.01628916128198028,8.786586318717594e-15,300.0,0.0,0.0,0.0,0.0,2.846405202614398e-17,2.264853246600763,1.5707963267948966,25.26844991364498,650.0000000001,5.07157218329601e-7,4.035428213984677e-6,0.0,4.832054557999078e-7,659.1210200872279,-2574.8748033114052,-5231.311925172913,-7.215558959530986e-6,8.580419185036367e-6,-4.375853031029847e-6,-2.9687831743973965e-6,1.0810837661940122e-5,-4.375853031029847e-6,3.4474683535642814e-23,-4.2861928321649014e-23,-1.4089308287308618e-22,1.340433516711404e-23,-5.334765695942578e-23,-1.4089308287308618e-22,659.1209931512215,-2574.874828156041,-5231.311945004597,-5.067826109117076e6,NaN,NaN,NaN,NaN,-2.396722319490732e-5,-3.565547347278813e-5,-1.545583148498855e-5,10486.211819821172,-0.09911965841986728
