time,year,month,day,hour,min,sec,number_of_passage,pos_ii_1,pos_ii_2,pos_ii_3,vel_ii_1,vel_ii_2,vel_ii_3,pos_ii_mag,vel_ii_mag,pos_pp_1,pos_pp_2,pos_pp_3,pos_pp_mag,vel_pp_1,vel_pp_2,vel_pp_3,vel_pp_mag,a,e,i,OMEGA,omega,vi,lat,lon,alt,gamma_ii,gamma_pp,h_ii_1,h_ii_2,h_ii_3,h_pp_1,h_pp_2,h_pp_3,h_ii_mag,h_pp_mag,uD_1,uD_2,uD_3,uE_1,uE_2,uE_3,uN_1,uN_2,uN_3,vN,vE,azi_pp,rho,T,p,wind_1,wind_2,wind_3,cL,cD,aoa,S,mass,heat_rate,heat_load,T_r,q,gravity_ii_1,gravity_ii_2,gravity_ii_3,drag_pp_1,drag_pp_2,drag_pp_3,drag_ii_1,drag_ii_2,drag_ii_3,lift_pp_1,lift_pp_2,lift_pp_3,lift_ii_1,lift_ii_2,lift_ii_3,force_ii_1,force_ii_2,force_ii_3,energy
0.0016099999999999999,2014.0,5.0,19.0,4.0,0.0,35.0,1,-647049.9249735082,2.522861495367283e6,5.66803578448807e6,2214.0364487997103,-8834.316039472284,3338.101766507228,6.237798761137807e6,9700.001066260227,-2.50161459563787e6,724864.225290945,5.66803578448807e6,6.237798761137806e6,8733.403798158379,-2583.570019821026,3338.1017665072277,9700.005121264827,3.2266235884853605e7,0.8080384028067782,1.5686321185224092,1.8171495507138649,1.3178108516920746,6.105442088425244,1.1400625363803867,2.8595579625680183,185998.76113780588,-0.07941136662096893,-0.0794113333537617,5.849478785754442e10,1.4709156317530085e10,1.3053622451629543e8,1.7063437874997725e10,5.785188934916476e10,1.3256449213162994e8,6.031597239354243e10,6.031599776781019e10,0.4010412473103834,-0.11620513149717666,-0.9086596091878717,-0.27831052603511053,-0.9604911509733237,0.0,0.8727595138718294,-0.2528895338199345,0.4175376804918859,9669.302340064087,50.897936815579214,0.005263819967016498,8.569494004231718e-12,278.01284593546893,0.0,-82.66625061369447,188.5953693807238,0.0,2.7831852135008295e-17,2.2545286388595622,1.5707963267948966,29.928542363272523,650.0000000001,0.0,0.0,0.0,0.00041892510240050236,562.9150690644786,-2194.8178928587813,-4931.0923273547705,-0.009748247494051331,0.002788495989618096,-0.0037336891106341343,-0.002552539608029814,0.009812674489599322,-0.0037336891106341348,4.428453968616151e-20,-1.2774938521128511e-20,-1.2516294313943433e-19,1.150331758375203e-20,-4.4631750962752624e-20,-1.2516294313943433e-19,562.9125165248706,-2194.8080801842916,-4931.0960610438815,-5.034032992867559e6
0.010000000002421848,2014.0,5.0,19.0,4.0,0.0,35.0,1,-647031.3491760949,2.5227873753324714e6,5.668063790885057e6,2214.043714598499,-8834.344368969441,3338.0381171617787,6.2377923054150995e6,9700.006622230738,-2.5015413222592324e6,724842.5490981246,5.668063790885057e6,6.2377923054150995e6,8733.431902038488,-2583.5781155657533,3338.0381171617782,9700.010677231177,3.2266235848966006e7,0.8080384025916247,1.5686321185222742,1.817149550713571,1.3178108515755655,6.105455094190623,1.1400755418545436,2.859558126533746,185992.3054150995,-0.07940555956458316,-0.07940552629987489,5.84947878543193e10,1.4709156316700817e10,1.3053622451723194e8,1.7063437625591543e10,5.785188941946136e10,1.3256437312390995e8,6.0315972390212456e10,6.03159977644162e10,0.4010299156782785,-0.11620177678389212,-0.9086650393865383,-0.2783103685474763,-0.9604911966066987,0.0,0.8727647709950491,-0.25289090199787456,0.4175258629075098,9669.312339297001,50.89938440601145,0.005263964229305628,8.573268440002946e-12,278.0102958006246,0.0,-82.66477809969268,188.59651294351923,0.0,2.783183452109077e-17,2.254528351202459,1.5707963267948966,29.928696769873408,650.0000000001,0.0003914492106195197,3.913461031131383e-6,0.0,0.00041911019149299295,562.900656146923,-2194.76022406348,-4931.132001030734,-0.009752578975681154,0.002789736726520878,-0.003735264196997687,-0.0025536722898827106,0.009817035474932475,-0.0037352641969976876,4.430320082024465e-20,-1.2780315375462434e-20,-1.2521850005423716e-19,1.1508170383304511e-20,-4.4650555186291266e-20,-1.2521850005423716e-19,562.8981024746331,-2194.750407028005,-4931.13573629493,-5.034032998466566e6
0.12246817876046649,2014.0,5.0,19.0,4.0,0.0,35.0,1,-646782.3342354118,2.521793771358204e6,5.668439165970698e6,2214.1410949951073,-8834.724055280103,3337.18484676432,6.237705811550479e6,9700.081062700685,-2.5005590679163444e6,724551.9726019548,5.668439165970698e6,6.237705811550479e6,8733.808564792822,-2583.6866183119773,3337.1848467643194,9700.085117645423,3.226623541139635e7,0.8080383999614252,1.568632118520592,1.8171495507099091,1.3178108499697094,6.105629439472361,1.1402498831874048,2.8595603254139403,185905.81155047938,-0.07932771457266687,-0.07932768134141802,5.8494787815934456e10,1.4709156306820786e10,1.3053622453291321e8,1.7063434283494438e10,5.78518903666515e10,1.3256277812564278e8,6.031597235057722e10,6.031599772392348e10,0.40087800602683293,-0.11615680419879497,-0.9087378175922213,-0.27830825654173436,-0.960491808575534,0.0,0.8728352299401363,-0.25290923766763174,0.4173674386888928,9669.446311838827,50.91879817811878,0.005265898985416331,8.623999883631262e-12,277.976120871095,0.0,-82.64503387576826,188.61183969270226,0.0,2.7831598474180426e-17,2.2545244962638673,1.5707963267948966,29.930766154423825,650.0000000001,0.0003937746067642138,4.80696987504346e-5,0.0,0.0004215979622575059,562.7074242454809,-2193.98706867399,-4931.663696337528,-0.009810799319907205,0.0028064138178843833,-0.0037564311055200183,-0.0025688968240831023,0.009875652430088852,-0.0037564311055200187,4.4553978879366617e-20,-1.2852572016996998e-20,-1.259652494883705e-19,1.1573385117964479e-20,-4.490325598825123e-20,-1.259652494883705e-19,562.7048553486568,-2193.9771930215597,-4931.667452768633,-5.034033066734225e6
0.7212506994044446,2014.0,5.0,19.0,4.0,0.0,35.0,1,-645456.3901499005,2.51650308829805e6,5.670436053509259e6,2214.6589867257,-8836.743258386778,3332.640473041277,6.237246730885081e6,9700.476192676411,-2.495328816207817e6,723004.7330425011,5.670436053509259e6,6.23724673088508e6,8735.811697090869,-2584.263628031211,3332.6404730412764,9700.480247325257,3.2266233071571477e7,0.8080383858978069,1.5686321185115797,1.817149550690262,1.3178108414096128,6.106557738011257,1.1411781606608173,2.8595720610356876,185446.73088508006,-0.07891322780962766,-0.07891319475649422,5.849478761055672e10,1.470915625395437e10,1.3053622461754417e8,1.7063416483698662e10,5.785189541029231e10,1.3255429573929691e8,6.03159721385084e10,6.031599750730215e10,0.4000689605321615,-0.1159172891882545,-0.9091248587988133,-0.27829698455401286,-0.96049507462982,0.0,0.8732099490997908,-0.2530067067868025,0.4165236981421797,9670.15745176862,51.02243333690467,0.005276228450918365,8.898361292862038e-12,277.79447584712216,0.0,-82.53975433562968,188.69335364126877,0.0,2.783034389211688e-17,2.2545040073838996,1.5707963267948966,29.94176977973202,650.0000000001,0.00040635152407742474,0.0002876038897807828,0.0,0.0004350529014807472,561.6778303250253,-2189.867535920145,-4934.490337836346,-0.010125717555186315,0.0028966243055697284,-0.003870791885573966,-0.002651244991555324,0.010192717418322676,-0.0038707918855739663,4.5908856393671265e-20,-1.3242942016708413e-20,-1.3000439076102762e-19,1.19257294683244e-20,-4.6268516134418793e-20,-1.3000439076102762e-19,561.6751790800338,-2189.857343202727,-4934.494208628232,-5.034033431783222e6
1.2702093786441868,2014.0,5.0,19.0,4.0,0.0,36.0,1,-644240.5037475359,2.511651574047019e6,5.672264391346738e6,2215.132951456688,-8838.591109722995,3328.47194481999,6.236827942265357e6,9700.836679635286,-2.4905327133454457e6,721585.9337860735,5.672264391346738e6,6.236827942265357e6,8737.644854314054,-2584.791647140503,3328.4719448199894,9700.840734013827,3.226623091103966e7,0.8080383729131848,1.5686321185032321,1.8171495506720214,1.3178108335464367,6.10740891394359,1.1420293172189104,2.859582862875232,185027.94226535596,-0.07853317286731472,-0.07853313997744187,5.849478742073406e10,1.4709156205086943e10,1.3053622469682598e8,1.7063400155509237e10,5.785190003538638e10,1.3254653309419346e8,6.031597194250022e10,6.031599730713906e10,0.39932682709871703,-0.11569758544982037,-0.9094790563176003,-0.27828660942409816,-0.9604980806931576,0.0,0.8735528880236793,-0.25309584292485343,0.4157497397709915,9670.806262623384,51.117855211181904,0.005285741205079134,9.156290324259634e-12,277.6283931089916,0.0,-82.44299656256365,188.76795770566284,0.0,2.7829196861346824e-17,2.254485274949848,1.5707963267948966,29.95183733798663,650.0000000001,0.00041817654138079407,0.000513906796465754,0.0,0.00044770317542364553,560.7326905155041,-2186.085998257561,-4937.075683598954,-0.010421858887043316,0.0029814603260519554,-0.00397813330044581,-0.00272867940733003,0.010490879707120784,-0.00397813330044581,4.7180529565622395e-20,-1.360932290322189e-20,-1.3380257458683638e-19,1.225644962796445e-20,-4.754992620913202e-20,-1.3380257458683638e-19,560.7299618360968,-2186.075507377854,-4937.079661732255,-5.0340337688597515e6
1.3637041240539867,2014.0,5.0,19.0,4.0,0.0,36.0,1,-644033.3966861742,2.510825197523593e6,5.672575552785657e6,2215.2135941864344,-8838.905504250537,3327.761773181929,6.236756816697924e6,9700.897906894483,-2.4897157748998064e6,721344.2650923199,5.672575552785657e6,6.236756816697924e6,8737.956750009747,-2584.88148224394,3327.7617731819287,9700.901961227082,3.226623054157006e7,0.8080383706928324,1.5686321185018022,1.8171495506688928,1.317810832205792,6.107553891567252,1.142174291537017,2.859584706659122,184956.81669792533,-0.07846843918895514,-0.0784684063268832,5.849478738825516e10,1.470915619672518e10,1.3053622471049213e8,1.706339737370356e10,5.785190082320331e10,1.3254521234487343e8,6.0315971908962845e10,6.031599727289586e10,0.3992003934214636,-0.1156601557978075,-0.9095393197949034,-0.27828483847273755,-0.9604985937918922,0.0,0.8736112376614389,-0.25311100269372827,0.41561788429641044,9670.916462435698,51.134146055776455,0.0052873654474696755,9.202283674685591e-12,277.5952738421656,0.0,-82.42649471252189,188.78065160214007,0.0,2.7828971850772985e-17,2.25448160024831,1.5707963267948966,29.953813081219437,650.0000000001,0.0004202850286593174,0.0005531013983353729,0.0,0.00044995884405745303,560.5716051892246,-2185.4414981700093,-4937.5154194093075,-0.010474657743688408,0.0029965854597529314,-0.003997283267382902,-0.0027424853421351017,0.010544038761935028,-0.003997283267382902,4.740736233101014e-20,-1.367467650386928e-20,-1.3447964424063036e-19,1.2315440518134922e-20,-4.7778496266766656e-20,-1.3447964424063036e-19,560.5688627038825,-2185.4309541312473,-4937.519416692575,-5.034033826502755e6
2.259745496839385,2014.0,5.0,19.0,4.0,0.0,37.0,1,-642048.1277625696,2.5029038240349162e6,5.675554314696012e6,2215.9852874701105,-8841.91391483579,3320.9523774966406,6.2360781048505595e6,9701.482214860333,-2.4818848665415305e6,719027.718495022,5.675554314696012e6,6.2360781048505595e6,8740.941267748449,-2585.741070369153,3320.95237749664,9701.486268753992,3.2266226976564795e7,0.8080383492707293,1.568632118487966,1.817149550638557,1.3178108193371378,6.10894350537029,1.1435638735742433,2.859602437974903,184278.1048505595,-0.07784796046723447,-0.07784792787156831,5.849478707459116e10,1.4709156115964241e10,1.3053622484407902e8,1.706337069984236e10,5.785190837488817e10,1.3253257409594631e8,6.03159715850749e10,6.031599694226972e10,0.3979880984189511,-0.11530126890741571,-0.910115976623423,-0.278267807525118,-0.9605035279972499,0.0,0.8741696064334604,-0.25325597740858147,0.4143536039360499,9671.968156103232,51.290858294770715,0.005302992800443546,9.662442637070574e-12,277.2486552338577,0.0,-82.26800680111886,188.90212889060294,0.0,2.7826636268202524e-17,2.2544434572903223,1.5707963267948966,29.974336801675232,650.0000000001,0.0004413807352530013,0.0009390800865599691,0.0,0.00047252706744718703,559.0260783473304,-2179.2579850777142,-4941.72118355828,-0.011002930454696797,0.003147920772870627,-0.004188775184536007,-0.002880616735324817,0.011075916711827121,-0.004188775184536008,4.967531728553042e-20,-1.4328096177776465e-20,-1.412531699446983e-19,1.290526008223851e-20,-5.0063816771272167e-20,-1.412531699446983e-19,559.0231977305951,-2179.2469091610023,-4941.725372333465,-5.034034382699087e6
4.305771085328138,2014.0,5.0,19.0,4.0,0.0,39.0,1,-637512.3688075886,2.4848060395577685e6,5.682333144776099e6,2217.7393737415155,-8848.751320318053,3305.3821075774863,6.2345483431301145e6,9702.799530845068,-2.4639937305584555e6,713735.2242772176,5.682333144776099e6,6.2345483431301145e6,8747.724494510154,-2587.694471108077,3305.382107577486,9702.803583745763,3.226621866403682e7,0.8080382993351232,1.5686321184554377,1.817149550566804,1.3178107898209845,6.1121176828424115,1.1467379779291758,2.8596433426760703,182748.3431301145,-0.07643061999615136,-0.0764305880084578,5.849478634127927e10,1.4709155927102345e10,1.3053622516725826e8,1.7063309701605003e10,5.7851925626695816e10,1.3250384940656471e8,6.031597082784793e10,6.031599616983657e10,0.39521607580018914,-0.1144806624306132,-0.9114265913163534,-0.2782285181825482,-0.9605149096552034,0.0,0.8754388300155771,-0.25358486993411994,0.4114627184101287,9674.33937002579,51.65269755490317,0.0053390939448929526,1.0786532394205125e-11,276.46417988735755,0.0,-81.90382483639443,189.17829088473624,0.0,2.7821348490253574e-17,2.254357101322992,1.5707963267948966,30.020909045247436,650.0000000001,0.0004929290894990201,0.001894072402859082,0.0,0.0005276706006608534,555.4854781325374,-2165.0931628699936,-4951.266006672918,-0.012294345709636792,0.0035179235392321013,-0.004654645380524736,-0.0032182502286683423,0.012376170163730948,-0.0046546453805247365,5.519230289098759e-20,-1.5917411869953496e-20,-1.5780997908608478e-19,1.4340197336965537e-20,-5.562295424898918e-20,-1.5780997908608478e-19,555.4822598823088,-2165.08078669983,-4951.270661318298,-5.034035679583371e6
7.686588312970293,2014.0,5.0,19.0,4.0,0.0,42.0,1,-630009.7306058739,2.454871061599381e6,5.693464458876751e6,2220.6132915754183,-8859.951304057611,3279.5886271577665,6.232081653366626e6,9704.924629505174,-2.434400456203534e6,704981.2824268346,5.693464458876751e6,6.232081653366626e6,8758.836111562206,-2590.893495823452,3279.588627157766,9704.928680793537,3.226620434528329e7,0.8080382133651914,1.5686321183985883,1.8171495504399773,1.3178107406763573,6.1173660091586175,1.1519861816476258,2.8597122335976044,180281.65336662624,-0.07408702644550996,-0.07408699546143027,5.849478507179077e10,1.4709155599987713e10,1.3053622575905418e8,1.7063208631411911e10,5.785195415241845e10,1.3245679371178722e8,6.031596951691883e10,6.031599483432912e10,0.39062396669473176,-0.11312131670258169,-0.9135734695968066,-0.27816234676509655,-0.9605340747949206,0.0,0.8775184473763542,-0.2541217402453793,0.4066737213649939,9678.165140943662,52.26307917994109,0.005400049535361419,1.288364849834523e-11,275.18918160444895,0.0,-81.29503706024659,189.63088373803774,0.0,2.7812749105606454e-17,2.254216662714029,1.5707963267948966,30.09696502529002,650.0000000001,0.0005891495807160217,0.0037191947150170116,0.0,0.0006305919151327512,549.6001938796901,-2141.5504330499,-4966.857624573391,-0.014706834356377723,0.004209293848724008,-0.0055171359781559,-0.003848834107712151,0.014805256076885315,-0.0055171359781559,6.540417428166464e-20,-1.8858585187137044e-20,-1.887337357865882e-19,1.6996781030742153e-20,-6.591253054859807e-20,-1.887337357865882e-19,549.5963450455824,-2141.5356277938236,-4966.863141709369,-5.034037913534261e6
8.018843974707101,2014.0,5.0,19.0,4.0,0.0,43.0,1,-629271.8726128546,2.4519271108260197e6,5.694553698945539e6,2220.8940762296993,-8861.045383212704,3277.049364070103,6.231843345001512e6,9705.129999940218,-2.431490103012837e6,704120.3912797485,5.694553698945539e6,6.231843345001512e6,8759.92158439889,-2591.2059450974166,3277.0493640701025,9705.134051072042,3.2266202895077355e7,0.8080382046613911,1.568632118392777,1.8171495504269128,1.3178107358233349,6.1178820203649265,1.1525021806854987,2.859719093313306,180043.34500151314,-0.07385659962800695,-0.07385656874249756,5.8494784942776855e10,1.4709155566733229e10,1.3053622582123947e8,1.7063198679856256e10,5.785195695673253e10,1.32452196785532e8,6.031596938369079e10,6.031599469872245e10,0.39017189110876904,-0.11298749860978376,-0.9137831912146945,-0.27815575776787715,-0.9605359828869391,0.0,0.8777216357189704,-0.25417405598787235,0.40620226421511857,9678.534898423797,52.32392304097084,0.005406129527385002,1.3106861951701178e-11,275.0653040713197,0.0,-81.23473288480145,189.67511124532393,0.0,2.781191326624793e-17,2.2542030124214048,1.5707963267948966,30.104378487574248,650.0000000001,0.0005993946789574738,0.00391664094324089,0.0,0.0006415498030999064,549.019482267574,-2139.2275922870017,-4968.377726766028,-0.014963840971427686,0.004282958811705135,-0.005608465709997286,-0.0039160007380312925,0.015064037009403522,-0.005608465709997287,6.648537569393046e-20,-1.9169942469561237e-20,-1.9202768074515125e-19,1.72780900195064e-20,-6.700193639535505e-20,-1.9202768074515125e-19,549.0155662668359,-2139.2125282499924,-4968.383335231738,-5.034038139789313e6
