time,year,month,day,hour,min,sec,number_of_passage,pos_ii_1,pos_ii_2,pos_ii_3,vel_ii_1,vel_ii_2,vel_ii_3,pos_ii_mag,vel_ii_mag,pos_pp_1,pos_pp_2,pos_pp_3,pos_pp_mag,vel_pp_1,vel_pp_2,vel_pp_3,vel_pp_mag,a,e,i,OMEGA,omega,vi,lat,lon,alt,gamma_ii,gamma_pp,h_ii_1,h_ii_2,h_ii_3,h_pp_1,h_pp_2,h_pp_3,h_ii_mag,h_pp_mag,uD_1,uD_2,uD_3,uE_1,uE_2,uE_3,uN_1,uN_2,uN_3,vN,vE,azi_pp,rho,T,p,wind_1,wind_2,wind_3,cL,cD,aoa,S,mass,heat_rate,heat_load,T_r,q,gravity_ii_1,gravity_ii_2,gravity_ii_3,drag_pp_1,drag_pp_2,drag_pp_3,drag_ii_1,drag_ii_2,drag_ii_3,lift_pp_1,lift_pp_2,lift_pp_3,lift_ii_1,lift_ii_2,lift_ii_3,force_ii_1,force_ii_2,force_ii_3,energy
0.00161,2014.0,5.0,19.0,4.0,0.0,35.0,1,-1.3014580405382896e6,5.137042162849918e6,4.343283297605979e6,1866.188607313413,-7467.786315952231,5228.6603418149725,6.851795751293423e6,9305.341549285466,-5.085616092524118e6,1.4898000448514107e6,4.343283297605979e6,6.851795751293424e6,7379.491690561777,-2189.4465981880358,5228.660341814972,9305.345935936833,3.9448599996245e7,0.8416065462247274,1.56863211852241,1.8171495507138848,1.3178108517235367,5.6519485861462435,0.6865722112890745,2.856621880945405,799995.7512934236,-0.28754114022102445,-0.28754100080710526,5.929456020729059e10,1.491026785142569e10,1.3232098631867027e8,1.7299045252659065e10,5.864218218111595e10,1.4071780188771248e8,6.1140644962419945e10,6.114067630568464e10,0.7422311284693649,-0.21743205707353142,-0.6338897794473939,-0.28112940280282095,-0.959669869736322,0.0,0.6083249220694663,-0.17820505513885773,0.7734233947277095,8923.267390771633,26.55383972173331,0.002975789044294343,3.9065160992640695e-17,290.4246666810418,0.0,-110.82496750676087,131.35245473034234,0.0,2.805554973850617e-17,2.2581818979650223,1.5707963267948966,28.090651191257763,650.0000000001,0.0,0.0,0.0,1.73756560586267e-9,854.3235416297997,-3372.1379540229827,-2851.1160307998844,-3.5649154496192615e-8,1.0025281991615341e-8,-2.5367814681075423e-8,-9.48288872076255e-9,3.579725292273769e-8,-2.5367814681075426e-8,3.025759843279294e-25,-8.815393421073428e-26,-4.600453845944795e-25,7.784880766797652e-26,-3.053897600665751e-25,-4.600453845944795e-25,854.3235416203169,-3372.1379539871855,-2851.116030825252,-4.1174920279924124e6
0.010000000001060477,2014.0,5.0,19.0,4.0,0.0,35.0,1,-1.3014423831679092e6,5.1369795079334015e6,4.343327165906185e6,1866.199634645462,-7467.829842414888,5228.623540108869,6.85177361065966e6,9305.358013305766,-5.085554178404411e6,1.4897816753292736e6,4.343327165906185e6,6.851773610659661e6,7379.534792274431,-2189.4591843103353,5228.623540108868,9305.362399946081,3.9448599967865214e7,0.8416065461124966,1.5686321185223377,1.8171495507138258,1.3178108517794533,5.6519595126782125,0.6865831378341809,2.856621922988409,799973.6106596608,-0.28753619651018864,-0.2875360570994017,5.929456020516295e10,1.491026785088695e10,1.3232098631832504e8,1.7299045091107346e10,5.8642182226739716e10,1.4071759723007393e8,6.114064496022517e10,6.1140676303263794e10,0.7422244906767718,-0.2174300786896319,-0.6338982302551627,-0.28112936245541675,-0.9596698815558456,0.0,0.6083330395474321,-0.17820740533325086,0.7734164684562728,8923.29622422767,26.55412470878082,0.0029758113659502415,3.9069529077378e-17,290.42471231306183,0.0,-110.82469289971581,131.35420856447928,0.0,2.805554357072298e-17,2.2581817972374782,1.5707963267948966,28.090698685400888,650.0000000001,1.575009421703016e-9,1.574899499800104e-11,0.0,1.7377666442287436e-9,854.3215451451161,-3372.1295136507397,-2851.1724665413617,-3.5653423209817473e-8,1.0026486114978674e-8,-2.537052630662045e-8,-9.484020971377489e-9,3.58015412602123e-8,-2.5370526306620455e-8,3.026082779794981e-25,-8.816332929784653e-26,-4.601004038140989e-25,7.785712725803038e-26,-3.054223473646364e-25,-4.601004038140989e-25,854.3215451356322,-3372.1295136149383,-2851.172466566732,-4.117492030954577e6
1.3971531649313214,2014.0,5.0,19.0,4.0,0.0,36.0,1,-1.2988524140788096e6,5.126615493569957e6,4.350575842832901e6,1868.0224717652663,-7475.024742740238,5222.528945638834,6.848117564463325e6,9308.077752556339,-5.07531269199825e6,1.4867431153065322e6,4.350575842832901e6,6.848117564463325e6,7386.659496152442,-2191.5396359464658,5222.528945638833,9308.08213737174,3.944859549974437e7,0.8416065283932278,1.568632118510416,1.8171495507040363,1.31781086023332,5.653767012585215,0.6883906391079693,2.8566288874118397,796317.5644633248,-0.2867183678335026,-0.28671822894028215,5.9294559878673515e10,1.491026776817043e10,1.3232098631832695e8,1.729901835317712e10,5.864218980532207e10,1.40683778318058e8,6.114064462342184e10,6.1140675929142784e10,0.7411252280970433,-0.21710245206969445,-0.6352951452541028,-0.28112267890119,-0.9596718394364911,0.0,0.6096748606310777,-0.178595873126754,0.7722694338225283,8928.060005589981,26.601367937434134,0.0029795150573318683,3.980042267835138e-17,290.432265262148,0.0,-110.77908914049043,131.64411866133761,0.0,2.805452509594715e-17,2.258165164282139,1.5707963267948966,28.09854356156603,650.0000000001,1.6058806188758836e-9,2.221853007372554e-9,0.0,1.771412430587934e-9,853.9876477883073,-3370.7188430442075,-2860.5073181229927,-3.636800267639845e-8,1.0228060288947358e-8,-2.5824044493826158e-8,-9.673554608294674e-9,3.651940822610914e-8,-2.582404449382616e-8,3.0800933707215854e-25,-8.973462308401197e-26,-4.69310511480983e-25,7.924858011860164e-26,-3.108725090014328e-25,-4.69310511480983e-25,853.9876477786338,-3370.718843007688,-2860.507318148817,-4.1174924973197654e6
6.049322677378307,2014.0,5.0,19.0,4.0,0.0,41.0,1,-1.2901478459196156e6,5.091784321909729e6,4.374824136493101e6,1874.1304633770594,-7499.132078198955,5201.943579148011,6.835922415476887e6,9317.165015210889,-5.040893158999306e6,1.4765314777310886e6,4.374824136493101e6,6.8359224154768875e6,7410.531841841461,-2198.510026284776,5201.94357914801,9317.16939393398,3.944858036258951e7,0.8416064683307362,1.5686321184702319,1.817149550670774,1.3178108881927941,5.659842991982046,0.6944666224852366,2.8566524390967207,784122.4154768884,-0.28396883938757767,-0.28396870222598825,5.9294558778219284e10,1.491026748935214e10,1.3232098631834412e8,1.7298928167305878e10,5.864221536756627e10,1.4057062028285217e8,6.114064348819984e10,6.114067466959226e10,0.7374122836131756,-0.2159959385127228,-0.6399756858837761,-0.2811000769344737,-0.9596784600830807,0.0,0.6141708807195556,-0.17989721453812202,0.7683951597177004,8943.986965108747,26.761645635185232,0.0029921293350841285,4.238353304481061e-17,290.45771792686764,0.0,-110.62318451687956,132.61552916362737,0.0,2.805112790419844e-17,2.2581096839305626,1.5707963267948966,28.124743133775514,650.0000000001,1.7151162828075512e-9,9.943276123092369e-9,0.0,1.8904278946729418e-9,852.8122613130096,-3365.76626889669,-2891.8722635705954,-3.8898260609502084e-8,1.094188965297924e-8,-2.742366508697653e-8,-1.0344609372375976e-8,3.906134514524132e-8,-2.7423665086976533e-8,3.2705900048507437e-25,-9.527632428704876e-26,-5.019215782714181e-25,8.415650403592264e-26,-3.3009521444031654e-25,-5.019215782714181e-25,852.812261302665,-3365.7662688576283,-2891.872263598019,-4.1174940772783086e6
12.772664648564538,2014.0,5.0,19.0,4.0,0.0,47.0,1,-1.2775177930405946e6,5.041248146665009e6,4.4096974998830175e6,1882.942195748668,-7533.90668477981,5171.796139044531,6.818479788652544e6,9330.20345712443,-4.9909538142393185e6,1.4617163240241592e6,4.4096974998830175e6,6.818479788652544e6,7444.968059891935,-2208.5636464906156,5171.79613904453,9330.207827119764,3.9448558073758e7,0.8416063798019051,1.5686321184116196,1.8171495506215167,1.3178109274865981,5.668662226126708,0.7032858606828539,2.856687017849268,766679.7886525439,-0.27997692795650597,-0.27997679328620745,5.9294557173112976e10,1.4910267082625177e10,1.3232098631837082e8,1.72987964312287e10,5.864225270704686e10,1.4040781046012115e8,6.114064183237039e10,6.1140672836332726e10,0.7319745704233616,-0.2143756921384116,-0.6467273698195495,-0.28106689228243004,-0.9596881795993409,0.0,0.6206566122391932,-0.18177365198917061,0.7627212525728437,8966.866163178087,26.99838969408256,0.0030108967411907666,4.6510314695688963e-17,290.49483265055983,0.0,-110.38962821596557,134.01687322293586,0.0,2.8046269130711435e-17,2.258030334137783,1.5707963267948966,28.162301624325295,650.0000000001,1.890022347216493e-9,2.205061362008696e-8,0.0,2.0808804684584577e-9,850.9606987195933,-3357.999449146297,-2937.351495669384,-4.295495926457083e-8,1.208657866410982e-8,-2.9969552243488375e-8,-1.1420295978343147e-8,4.313688385815199e-8,-2.996955224348838e-8,3.5737582411178334e-25,-1.0409486205136366e-25,-5.542029647502096e-25,9.196799420150521e-26,-3.6068699450856376e-25,-5.542029647502096e-25,850.960698708173,-3357.9994491031603,-2937.3514956993536,-4.1174964037038162e6
20.944751129435073,2014.0,5.0,19.0,4.0,0.0,55.0,1,-1.2620865530200647e6,4.979508077965988e6,4.451810019564274e6,1893.625434124916,-7576.0605398299185,5134.517823629579,6.797571302762145e6,9345.896632699432,-4.929942236385573e6,1.4436179244329892e6,4.451810019564274e6,6.797571302762145e6,7486.712662173205,-2220.748880239292,5134.517823629578,9345.900992210354,3.944853033049189e7,0.8416062694679414,1.5686321183395415,1.8171495505597273,1.3178109733660923,5.679442336255649,0.7140659728919029,2.856729939257138,745771.3027621452,-0.27509588131539875,-0.2750957496554093,5.929455519926418e10,1.491026658238379e10,1.3232098631840324e8,1.729863407949774e10,5.8642298725247375e10,1.4021110690498924e8,6.114063979612708e10,6.1140670588013756e10,0.7252505368178079,-0.21237260488115578,-0.6549118532607833,-0.2810257008557606,-0.9597002425020682,0.0,0.6285190643918526,-0.18404706256135667,0.7557052761880958,8994.446155892894,27.294565908922323,0.0030345928646210957,5.224845296958473e-17,290.54046683285685,0.0,-110.09217436785244,135.71573943533537,0.0,2.804044544651677e-17,2.2579352261572825,1.5707963267948966,28.207454393288742,650.0000000001,2.1339281707475266e-9,3.846735401344281e-8,0.0,2.346263030681172e-9,848.4629914954818,-3347.5741500430763,-2992.8502746684067,-4.8621660034893755e-8,1.368597843057702e-8,-3.349166135972061e-8,-1.292253089727192e-8,4.88301139191796e-8,-3.349166135972062e-8,3.99314447092194e-25,-1.162923406382573e-25,-6.272279399199672e-25,1.0277529082889096e-25,-4.0300518078891497e-25,-6.272279399199672e-25,848.4629914825592,-3347.574149994246,-2992.8502747018983,-4.11749929944665e6
30.039508843523706,2014.0,5.0,19.0,4.0,1.0,5.0,1,-1.2448105676684494e6,4.9103929142954005e6,4.49831547619789e6,1905.4757567478616,-7622.810961821909,5092.208482848629,6.774684793076573e6,9363.15502659342,-4.861641733846257e6,1.4233592567816013e6,4.49831547619789e6,6.774684793076573e6,7533.010447814618,-2234.260467012873,5092.208482848628,9363.159374598741,3.9448498623622365e7,0.8416061431920162,1.5686321182582814,1.8171495504884387,1.317811021823366,5.691517160731571,0.7261407957827943,2.856778905978112,722884.7930765729,-0.2696266036368061,-0.26962647530425593,5.929455297398926e10,1.4910266018319687e10,1.323209863184433e8,1.729845051814552e10,5.864235075742772e10,1.3999377838315964e8,6.114063750048488e10,6.114066806098784e10,0.717618882994326,-0.21009970209037798,-0.6639888959549777,-0.2809787071448729,-0.9597140022585873,0.0,0.6372394407922123,-0.18656674154398115,0.7477424329596989,9024.830420441654,27.635518349293307,0.003062155263229658,5.97447284338717e-17,290.5919204529878,0.0,-109.74289204598368,137.60006142295103,0.0,2.803407183797961e-17,2.2578311372307187,1.5707963267948966,28.257041010918805,650.0000000001,2.4536279794465488e-9,5.928645710671877e-8,0.0,2.693809137462669e-9,845.3584714756997,-3334.677866808953,-3054.866159642429,-5.606398699236223e-8,1.5787174783693696e-8,-3.806531484435503e-8,-1.489492090485888e-8,5.6307609222632196e-8,-3.806531484435504e-8,4.537693074345203e-25,-1.3212759379500127e-25,-7.231265018845564e-25,1.168099562082343e-25,-4.579516563375348e-25,-7.231265018845563e-25,845.3584714608048,-3334.677866752645,-3054.8661596804945,-4.1175026089011803e6
39.688820019396815,2014.0,5.0,19.0,4.0,1.0,14.0,1,-1.2263635778748118e6,4.836599554952465e6,4.547231408033759e6,1917.998393053495,-7672.203684379998,5046.368784860521,6.750850047091328e6,9381.21874402172,-4.788717194097324e6,1.4017312563615527e6,4.547231408033759e6,6.750850047091327e6,7581.926417509326,-2248.5329358451554,5046.3687848605205,9381.223080010457,3.9448464040758006e7,0.841606005259955,1.5686321181709113,1.8171495504098376,1.317811070009025,5.704416933343297,0.7390405619192107,2.8568323068475006,699050.0470913276,-0.26378138128402334,-0.26378125645589884,5.929455058142746e10,1.4910265411728447e10,1.3232098631849098e8,1.7298252444739708e10,5.8642406906916885e10,1.3976508851963806e8,6.114063503223585e10,6.114066535259757e10,0.7093502537744255,-0.2076377414079139,-0.673579086531922,-0.2809274571821853,-0.9597290053974359,0.0,0.6464533867737949,-0.189226859990512,0.7391151562421254,9056.692490781405,28.01096910871638,0.003092837680294761,6.925664743279228e-17,290.647271337873,0.0,-109.35031717322597,139.59113393787857,0.0,2.8027435776533625e-17,2.257722762122882,1.5707963267948966,28.30885943924712,650.0000000001,2.8607554704847703e-9,8.486428497261523e-8,0.0,3.13598018067546e-9,841.6831122815696,-3319.475757202897,-3120.9089114284143,-6.556203781374317e-8,1.8469659553725637e-8,-4.382961838067413e-8,-1.7411334490373254e-8,6.585100270751812e-8,-4.3829618380674136e-8,5.223938172070063e-25,-1.520798483322505e-25,-8.455028264040365e-25,1.3449942209250095e-25,-5.271939737721316e-25,-8.455028264040365e-25,841.6831122641582,-3319.475757137046,-3120.9089114722437,-4.117506218548298e6
49.66723369982699,2014.0,5.0,19.0,4.0,1.0,24.0,1,-1.207160635868162e6,4.759789322862967e6,4.59734538093114e6,1930.8875575133063,-7723.0309614217085,4997.932837723066,6.726694266160669e6,9399.6205583645,-4.712810232429761e6,1.3792211251047717e6,4.59734538093114e6,6.726694266160669e6,7632.264724653787,-2263.2168361216563,4997.932837723065,9399.624882137032,3.944842727794353e7,0.841605858419061,1.5686321180793696,1.8171495503252761,1.3178111160768653,5.7178518573769015,0.7524754737085103,2.8568891803218475,674894.2661606688,-0.2576912249750419,-0.2576911037431726,5.9294548074660736e10,1.4910264776043354e10,1.3232098631854248e8,1.7298044019231976e10,5.8642465996548744e10,1.395307228469963e8,6.114063244613514e10,6.114066252397238e10,0.7006131163323477,-0.2050369870447489,-0.6834479462012361,-0.28087287360490343,-0.9597449811657907,0.0,0.6559357362547036,-0.19196198860891062,0.729999249885445,9089.214008487335,28.41487443083315,0.0031262089149100072,8.117826804307666e-17,290.70532271974776,0.0,-108.91936217246804,141.64031993534957,0.0,2.802071261824434e-17,2.25761296461565,1.5707963267948966,28.36155667051327,650.0000000001,3.372960266418312e-9,1.1587981078372429e-7,0.0,3.69172306383807e-9,837.4609644211155,-3302.0773195602187,-3189.4172652899992,-7.753888647424092e-8,2.1853429892691542e-8,-5.10009654813259e-8,-2.058340968700224e-8,7.788565053587876e-8,-5.100096548132591e-8,6.077608446656007e-25,-1.7689520001759427e-25,-9.998019745062145e-25,1.5650850871738668e-25,-6.133271906551748e-25,-9.998019745062145e-25,837.460964400532,-3302.077319482333,-3189.417265341,-4.1175100557384565e6
59.84562285213798,2014.0,5.0,19.0,4.0,1.0,34.0,1,-1.187440695271095e6,4.6809186660425e6,4.6479602554878965e6,1943.964764134921,-7774.587795122702,4947.441317204982,6.702577824948108e6,9418.088445935087,-4.634865952367611e6,1.3561093490107937e6,4.6479602554878965e6,6.702577824948109e6,7683.327324397089,-2278.108168484101,4947.441317204981,9418.09275747101,3.944838875636897e7,0.8416057043342482,1.5686321179848133,1.8171495502355126,1.3178111588346992,5.731654740557001,0.7662783381892023,2.8569490200814314,650777.8249481088,-0.2514317472377784,-0.2514316296456306,5.929454548538629e10,1.4910264119282843e10,1.3232098631861305e8,1.7297827648760376e10,5.864252734615196e10,1.3929396979251862e8,6.114062977487833e10,6.114065961142732e10,0.6915049811306734,-0.20232653531647624,-0.6934586030746881,-0.28081544219312854,-0.959761786812685,0.0,0.6655550679675911,-0.19473388426504776,0.7204964717621469,9121.916305327655,28.844206221758668,0.0031620669519086277,9.605798282404036e-17,290.765377323641,0.0,-108.45227180943748,143.7192346433365,0.0,2.8014003402528587e-17,2.257503394807924,1.5707963267948966,28.41434512509596,650.0000000001,4.014775159741259e-9,1.533634039907926e-7,0.0,4.38738215859793e-9,832.7041361765683,-3282.538951075627,-3259.4620885417,-9.258242297690689e-8,2.610523237649866e-8,-5.988050518203925e-8,-2.4566273167718166e-8,9.300261514793519e-8,-5.988050518203925e-8,7.134511973951455e-25,-2.0761205973695834e-25,-1.1935904912113642e-24,1.837624641495436e-25,-7.199630095931854e-25,-1.1935904912113642e-24,832.7041361520021,-3282.5389509826246,-3259.4620886015805,-4.1175140765103027e6
