ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,
62000.0,620.000,59.20,110.00,68602.181,67982.181,25.578,674.5,1.480e-03,5.365e-10,122.176,116.880,1972.5,1.000e+05,0.000,2202.645,674.5,1.480e-03,5.365e-10,0.0,5.365e-10,5.365e-10,5.365e-10,0.0,0.00,1972.5,133813.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.59,-1.54,12.83,18.48,94.88,44.99,5.20,35733.2,0.0000e+00,4.091e+03,1.410e+00,0.000,0.0000,
62500.0,625.000,59.50,110.50,68586.925,67961.925,25.591,675.4,1.421e-03,5.139e-10,119.920,115.202,1974.3,1.000e+05,0.000,2166.894,675.4,1.421e-03,5.139e-10,0.0,5.139e-10,5.139e-10,5.139e-10,0.0,0.00,1974.3,133245.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.59,-1.54,7.79,18.85,97.36,44.99,5.20,35733.2,0.0000e+00,4.093e+03,1.410e+00,0.000,0.0000,
63000.0,630.000,59.80,111.00,68571.804,67941.804,25.603,676.6,1.363e-03,4.921e-10,122.004,114.452,1976.2,1.000e+05,0.000,2209.618,676.6,1.363e-03,4.921e-10,0.0,4.921e-10,4.921e-10,4.921e-10,0.0,0.00,1976.2,132677.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.59,-1.54,2.76,19.22,99.75,44.99,5.20,35733.2,0.0000e+00,4.093e+03,1.410e+00,0.000,0.0000,
63500.0,635.000,60.10,111.50,68556.820,67921.820,25.615,678.3,1.308e-03,4.710e-10,122.610,113.106,1979.1,1.000e+05,0.000,2225.617,678.3,1.308e-03,4.710e-10,0.0,4.710e-10,4.710e-10,4.710e-10,0.0,0.00,1979.1,132107.32,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.59,-1.54,357.72,19.59,102.04,44.99,5.20,35733.2,0.0000e+00,4.096e+03,1.410e+00,0.000,0.0000,
64000.0,640.000,60.40,112.00,68541.975,67901.975,25.627,680.3,1.256e-03,4.506e-10,123.162,112.139,1982.7,1.000e+05,0.000,2240.642,680.3,1.256e-03,4.506e-10,0.0,4.506e-10,4.506e-10,4.506e-10,0.0,0.00,1982.7,131536.48,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.59,-1.54,352.68,19.95,104.20,44.99,5.20,35733.2,0.0000e+00,4.098e+03,1.410e+00,0.000,0.0000,
64500.0,645.000,60.70,112.50,68527.271,67882.271,25.638,682.7,1.206e-03,4.308e-10,121.258,111.244,1986.5,1.000e+05,0.000,2210.957,682.7,1.206e-03,4.308e-10,0.0,4.308e-10,4.308e-10,4.308e-10,0.0,0.00,1986.5,130964.52,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.59,-1.54,347.64,20.32,106.22,44.99,5.20,35733.2,0.0000e+00,4.100e+03,1.410e+00,0.000,0.0000,
65000.0,650.000,61.00,113.00,68512.709,67862.709,25.650,685.6,1.158e-03,4.118e-10,124.625,110.195,1990.9,1.000e+05,0.000,2277.434,685.6,1.158e-03,4.118e-10,0.0,4.118e-10,4.118e-10,4.118e-10,0.0,0.00,1990.9,130391.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,342.60,20.69,108.08,44.99,5.20,35733.2,0.0000e+00,4.100e+03,1.410e+00,0.000,0.0000,
65500.0,655.000,61.30,113.50,68498.291,67843.291,25.661,688.9,1.112e-03,3.935e-10,123.247,109.048,1996.2,1.000e+05,0.000,2257.208,688.9,1.112e-03,3.935e-10,0.0,3.935e-10,3.935e-10,3.935e-10,0.0,0.00,1996.2,129817.33,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,337.57,21.06,109.75,44.99,5.20,35733.2,0.0000e+00,4.102e+03,1.410e+00,0.000,0.0000,
66000.0,660.000,61.60,114.00,68484.020,67824.020,25.673,692.7,1.068e-03,3.757e-10,124.383,108.144,2001.9,1.000e+05,0.000,2283.049,692.7,1.068e-03,3.757e-10,0.0,3.757e-10,3.757e-10,3.757e-10,0.0,0.00,2001.9,129242.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.60,-1.54,332.53,21.43,111.23,44.99,5.20,35733.2,0.0000e+00,4.103e+03,1.410e+00,0.000,0.0000,
66500.0,665.000,61.90,114.50,68469.896,67804.896,25.684,697.0,1.026e-03,3.587e-10,126.410,107.117,2008.6,1.000e+05,0.000,2325.277,697.0,1.026e-03,3.587e-10,0.0,3.587e-10,3.587e-10,3.587e-10,0.0,0.00,2008.6,128665.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.60,-1.54,327.49,21.80,112.50,44.99,5.20,35733.2,0.0000e+00,4.105e+03,1.410e+00,0.000,0.0000,
67000.0,670.000,62.20,115.00,68455.923,67785.923,25.695,701.8,9.862e-04,3.422e-10,125.230,106.391,2015.7,1.000e+05,0.000,2308.551,701.8,9.862e-04,3.422e-10,0.0,3.422e-10,3.422e-10,3.422e-10,0.0,0.00,2015.7,128088.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,322.45,22.17,113.54,44.99,5.20,35733.2,0.0000e+00,4.106e+03,1.410e+00,0.000,0.0000,
67500.0,675.000,62.50,115.50,68442.100,67767.100,25.706,707.0,9.480e-04,3.264e-10,127.199,105.298,2023.6,1.000e+05,0.000,2349.887,707.0,9.480e-04,3.264e-10,0.0,3.264e-10,3.264e-10,3.264e-10,0.0,0.00,2023.6,127510.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,317.42,22.54,114.34,44.98,5.20,35733.2,0.0000e+00,4.108e+03,1.410e+00,0.000,0.0000,
68000.0,680.000,62.80,116.00,68428.430,67748.430,25.717,712.7,9.118e-04,3.113e-10,128.483,105.015,2032.3,1.000e+05,0.000,2378.609,712.7,9.118e-04,3.113e-10,0.0,3.113e-10,3.113e-10,3.113e-10,0.0,0.00,2032.3,126930.97,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,312.38,22.91,114.91,44.98,5.20,35733.2,0.0000e+00,4.110e+03,1.410e+00,0.000,0.0000,
68500.0,685.000,63.10,116.50,68414.915,67729.915,25.728,719.1,8.771e-04,2.967e-10,129.301,104.123,2041.7,1.000e+05,0.000,2398.769,719.1,8.771e-04,2.967e-10,0.0,2.967e-10,2.967e-10,2.967e-10,0.0,0.00,2041.7,126350.67,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,307.34,23.28,115.23,44.98,5.20,35733.2,0.0000e+00,4.111e+03,1.410e+00,0.000,0.0000,
69000.0,690.000,63.40,117.00,68401.557,67711.557,25.738,726.0,8.442e-04,2.828e-10,130.806,104.119,2051.6,1.000e+05,0.000,2431.699,726.0,8.442e-04,2.828e-10,0.0,2.828e-10,2.828e-10,2.828e-10,0.0,0.00,2051.6,125769.40,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,302.30,23.65,115.31,44.98,5.20,35733.2,0.0000e+00,4.112e+03,1.410e+00,0.000,0.0000,
69500.0,695.000,63.70,117.50,68388.356,67693.356,25.749,733.2,8.127e-04,2.695e-10,131.787,103.487,2062.2,1.000e+05,0.000,2454.933,733.2,8.127e-04,2.695e-10,0.0,2.695e-10,2.695e-10,2.695e-10,0.0,0.00,2062.2,125187.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.60,-1.54,297.26,0.02,115.14,44.98,5.20,35733.2,0.0000e+00,4.113e+03,1.410e+00,0.000,0.0000,
70000.0,700.000,64.00,118.00,68375.316,67675.316,25.759,741.0,7.828e-04,2.568e-10,133.522,103.843,2073.2,1.000e+05,0.000,2492.273,741.0,7.828e-04,2.568e-10,0.0,2.568e-10,2.568e-10,2.568e-10,0.0,0.00,2073.2,124604.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.60,-1.54,292.23,0.38,114.74,44.98,5.20,35733.2,0.0000e+00,4.114e+03,1.410e+00,0.000,0.0000,
70500.0,705.000,64.30,118.50,68362.436,67657.436,25.769,749.2,7.542e-04,2.446e-10,134.661,102.653,2085.2,1.000e+05,0.000,2518.527,749.2,7.542e-04,2.446e-10,0.0,2.446e-10,2.446e-10,2.446e-10,0.0,0.00,2085.2,124019.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.60,-1.54,287.19,0.75,114.12,44.98,5.20,35733.2,0.0000e+00,4.116e+03,1.410e+00,0.000,0.0000,
71000.0,710.000,64.60,119.00,68349.719,67639.719,25.779,757.9,7.270e-04,2.330e-10,136.348,103.173,2097.5,1.000e+05,0.000,2555.087,757.9,7.270e-04,2.330e-10,0.0,2.330e-10,2.330e-10,2.330e-10,0.0,0.00,2097.5,123434.90,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,282.15,1.12,113.28,44.98,5.20,35733.2,0.0000e+00,4.117e+03,1.410e+00,0.000,0.0000,
71500.0,715.000,64.90,119.50,68337.167,67622.167,25.789,766.9,7.012e-04,2.221e-10,137.911,104.456,2109.7,1.000e+05,0.000,2589.378,766.9,7.012e-04,2.221e-10,0.0,2.221e-10,2.221e-10,2.221e-10,0.0,0.00,2109.7,122848.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,277.11,1.49,112.26,44.98,5.20,35733.2,0.0000e+00,4.116e+03,1.410e+00,0.000,0.0000,
72000.0,720.000,65.20,120.00,68324.780,67604.780,25.799,776.1,6.764e-04,2.117e-10,141.477,105.473,2122.8,1.000e+05,0.000,2661.411,776.1,6.764e-04,2.117e-10,0.0,2.117e-10,2.117e-10,2.117e-10,0.0,0.00,2122.8,122262.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,272.08,1.86,111.06,44.98,5.20,35733.2,0.0000e+00,4.118e+03,1.410e+00,0.000,0.0000,
72500.0,725.000,65.50,120.50,68312.561,67587.561,25.809,785.4,6.529e-04,2.019e-10,142.907,106.245,2135.6,1.000e+05,0.000,2693.367,785.4,6.529e-04,2.019e-10,0.0,2.019e-10,2.019e-10,2.019e-10,0.0,0.00,2135.6,121674.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.60,-1.54,267.04,2.23,109.71,44.98,5.20,35733.2,0.0000e+00,4.118e+03,1.410e+00,0.000,0.0000,
73000.0,730.000,65.80,121.00,68300.511,67570.511,25.818,794.9,6.305e-04,1.926e-10,145.299,106.562,2148.6,1.000e+05,0.000,2743.515,794.9,6.305e-04,1.926e-10,0.0,1.926e-10,1.926e-10,1.926e-10,0.0,0.00,2148.6,121086.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,262.00,2.60,108.23,44.98,5.20,35733.2,0.0000e+00,4.119e+03,1.410e+00,0.000,0.0000,
73500.0,735.000,66.10,121.50,68288.632,67553.632,25.828,804.3,6.092e-04,1.838e-10,146.047,113.668,2161.8,1.000e+05,0.000,2762.659,804.3,6.092e-04,1.838e-10,0.0,1.838e-10,1.838e-10,1.838e-10,0.0,0.00,2161.8,120496.70,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,256.96,2.97,106.63,44.98,5.20,35733.2,0.0000e+00,4.121e+03,1.410e+00,0.000,0.0000,
74000.0,740.000,66.40,122.00,68276.924,67536.924,25.837,812.0,5.887e-04,1.759e-10,148.134,116.614,2172.3,1.000e+05,0.000,2807.218,812.0,5.887e-04,1.759e-10,0.0,1.759e-10,1.759e-10,1.759e-10,0.0,0.00,2172.3,119906.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.60,-1.54,251.92,3.34,104.93,44.98,5.20,35733.2,0.0000e+00,4.122e+03,1.410e+00,0.000,0.0000,
74500.0,745.000,66.70,122.50,68265.390,67520.390,25.846,819.5,5.692e-04,1.685e-10,149.000,116.824,2182.2,1.000e+05,0.000,2828.639,819.5,5.692e-04,1.685e-10,0.0,1.685e-10,1.685e-10,1.685e-10,0.0,0.00,2182.2,119315.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.60,-1.54,246.89,3.71,103.17,44.97,5.20,35733.2,0.0000e+00,4.122e+03,1.410e+00,0.000,0.0000,
75000.0,750.000,67.00,123.00,68254.031,67504.031,25.855,826.6,5.504e-04,1.615e-10,150.104,120.937,2192.2,1.000e+05,0.000,2854.646,826.6,5.504e-04,1.615e-10,0.0,1.615e-10,1.615e-10,1.615e-10,0.0,0.00,2192.2,118723.79,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,241.85,4.08,101.34,44.97,5.20,35733.2,0.0000e+00,4.123e+03,1.410e+00,0.000,0.0000,
75500.0,755.000,67.30,123.50,68242.848,67487.848,25.864,833.5,5.324e-04,1.550e-10,151.480,121.977,2201.0,1.000e+05,0.000,2885.835,833.5,5.324e-04,1.550e-10,0.0,1.550e-10,1.550e-10,1.550e-10,0.0,0.00,2201.0,118131.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.60,-1.54,236.81,4.45,99.49,44.97,5.20,35733.2,0.0000e+00,4.122e+03,1.410e+00,0.000,0.0000,
76000.0,760.000,67.60,124.00,68231.843,67471.843,25.872,840.0,5.152e-04,1.488e-10,152.852,123.104,2209.8,1.000e+05,0.000,2917.013,840.0,5.152e-04,1.488e-10,0.0,1.488e-10,1.488e-10,1.488e-10,0.0,0.00,2209.8,117537.93,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,231.77,4.82,97.61,44.97,5.20,35733.2,0.0000e+00,4.123e+03,1.410e+00,0.000,0.0000,
76500.0,765.000,67.90,124.50,68221.017,67456.017,25.881,846.2,4.986e-04,1.429e-10,154.197,127.442,2218.3,1.000e+05,0.000,2947.730,846.2,4.986e-04,1.429e-10,0.0,1.429e-10,1.429e-10,1.429e-10,0.0,0.00,2218.3,116943.87,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.61,-1.54,226.74,5.18,95.73,44.97,5.20,35733.2,0.0000e+00,4.125e+03,1.410e+00,0.000,0.0000,
77000.0,770.000,68.20,125.00,68210.372,67440.372,25.889,851.9,4.827e-04,1.374e-10,155.490,127.444,2225.9,1.000e+05,0.000,2977.470,851.9,4.827e-04,1.374e-10,0.0,1.374e-10,1.374e-10,1.374e-10,0.0,0.00,2225.9,116349.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.61,-1.54,221.70,5.55,93.87,44.97,5.20,35733.2,0.0000e+00,4.125e+03,1.410e+00,0.000,0.0000,
77500.0,775.000,68.50,125.50,68199.908,67424.908,25.897,857.3,4.675e-04,1.321e-10,155.679,132.666,2233.5,1.000e+05,0.000,2986.102,857.3,4.675e-04,1.321e-10,0.0,1.321e-10,1.321e-10,1.321e-10,0.0,0.00,2233.5,115753.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,216.66,5.92,92.05,44.97,5.20,35733.2,0.0000e+00,4.127e+03,1.410e+00,0.000,0.0000,
78000.0,780.000,68.80,126.00,68189.628,67409.628,25.905,862.2,4.527e-04,1.272e-10,156.683,133.761,2239.7,1.000e+05,0.000,3010.376,862.2,4.527e-04,1.272e-10,0.0,1.272e-10,1.272e-10,1.272e-10,0.0,0.00,2239.7,115157.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,211.62,6.29,90.27,44.97,5.20,35733.2,0.0000e+00,4.126e+03,1.410e+00,0.000,0.0000,
78500.0,785.000,69.10,126.50,68179.531,67394.531,25.913,866.7,4.385e-04,1.226e-10,158.436,137.712,2245.7,1.000e+05,0.000,3049.107,866.7,4.385e-04,1.226e-10,0.0,1.226e-10,1.226e-10,1.226e-10,0.0,0.00,2245.7,114560.38,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,206.58,6.66,88.55,44.97,5.20,35733.2,0.0000e+00,4.127e+03,1.410e+00,0.000,0.0000,
79000.0,790.000,69.40,127.00,68169.621,67379.621,25.921,870.8,4.249e-04,1.182e-10,158.758,136.400,2251.2,1.000e+05,0.000,3060.326,870.8,4.249e-04,1.182e-10,0.0,1.182e-10,1.182e-10,1.182e-10,0.0,0.00,2251.2,113962.77,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,201.55,7.03,86.91,44.97,5.20,35733.2,0.0000e+00,4.128e+03,1.410e+00,0.000,0.0000,
79500.0,795.000,69.70,127.50,68159.898,67364.898,25.929,874.3,4.117e-04,1.140e-10,158.584,145.115,2256.5,1.000e+05,0.000,3061.954,874.3,4.117e-04,1.140e-10,0.0,1.140e-10,1.140e-10,1.140e-10,0.0,0.00,2256.5,113364.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.61,-1.54,196.51,7.40,85.36,44.97,5.20,35733.2,0.0000e+00,4.130e+03,1.410e+00,0.000,0.0000,
80000.0,800.000,70.00,128.00,68150.363,67350.363,25.936,877.1,3.990e-04,1.101e-10,160.176,144.135,2259.9,1.000e+05,0.000,3097.741,877.1,3.990e-04,1.101e-10,0.0,1.101e-10,1.101e-10,1.101e-10,0.0,0.00,2259.9,112765.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,191.47,7.77,83.91,44.97,5.20,35733.2,0.0000e+00,4.130e+03,1.410e+00,0.000,0.0000,
80500.0,805.000,70.30,128.50,68141.017,67336.017,25.943,879.6,3.867e-04,1.064e-10,160.721,151.546,2263.6,1.000e+05,0.000,3113.290,879.6,3.867e-04,1.064e-10,0.0,1.064e-10,1.064e-10,1.064e-10,0.0,0.00,2263.6,112165.99,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,186.43,8.14,82.58,44.97,5.20,35733.2,0.0000e+00,4.131e+03,1.410e+00,0.000,0.0000,
81000.0,810.000,70.60,129.00,68131.862,67321.862,25.951,881.7,3.748e-04,1.029e-10,160.054,146.796,2265.9,1.000e+05,0.000,3105.364,881.7,3.748e-04,1.029e-10,0.0,1.029e-10,1.029e-10,1.029e-10,0.0,0.00,2265.9,111565.79,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,181.40,8.51,81.37,44.96,5.20,35733.2,0.0000e+00,4.130e+03,1.410e+00,0.000,0.0000,
81500.0,815.000,70.90,129.50,68122.899,67307.899,25.958,883.3,3.633e-04,9.953e-11,160.899,156.077,2268.8,1.000e+05,0.000,3126.777,883.3,3.633e-04,9.953e-11,0.0,9.953e-11,9.953e-11,9.953e-11,0.0,0.00,2268.8,110964.98,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,176.36,8.88,80.29,44.96,5.20,35733.2,0.0000e+00,4.133e+03,1.410e+00,0.000,0.0000,
82000.0,820.000,71.20,130.00,68114.129,67294.129,25.964,884.4,3.522e-04,9.639e-11,161.971,156.295,2269.9,1.000e+05,0.000,3152.633,884.4,3.522e-04,9.639e-11,0.0,9.639e-11,9.639e-11,9.639e-11,0.0,0.00,2269.9,110363.57,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,171.32,9.25,79.36,44.96,5.20,35733.2,0.0000e+00,4.132e+03,1.410e+00,0.000,0.0000,
82500.0,825.000,71.50,130.50,68105.554,67280.554,25.971,885.1,3.415e-04,9.336e-11,161.732,158.290,2271.1,1.000e+05,0.000,3152.975,885.1,3.415e-04,9.336e-11,0.0,9.336e-11,9.336e-11,9.336e-11,0.0,0.00,2271.1,109761.58,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.61,-1.54,166.28,9.61,78.57,44.96,5.20,35733.2,0.0000e+00,4.133e+03,1.410e+00,0.000,0.0000,
83000.0,830.000,71.80,131.00,68097.174,67267.174,25.978,885.5,3.311e-04,9.046e-11,161.289,159.792,2271.8,1.000e+05,0.000,3149.327,885.5,3.311e-04,9.046e-11,0.0,9.046e-11,9.046e-11,9.046e-11,0.0,0.00,2271.8,109159.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.61,-1.54,161.24,9.98,77.94,44.96,5.20,35733.2,0.0000e+00,4.134e+03,1.410e+00,0.000,0.0000,
83500.0,835.000,72.10,131.50,68088.990,67253.990,25.984,885.5,3.210e-04,8.768e-11,161.606,162.895,2272.1,1.000e+05,0.000,3160.517,885.5,3.210e-04,8.768e-11,0.0,8.768e-11,8.768e-11,8.768e-11,0.0,0.00,2272.1,108555.88,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,325.61,-1.54,156.21,10.35,77.46,44.96,5.20,35733.2,0.0000e+00,4.135e+03,1.410e+00,0.000,0.0000,
84000.0,840.000,72.40,132.00,68081.004,67241.004,25.990,885.3,3.112e-04,8.503e-11,161.425,163.939,2271.8,1.000e+05,0.000,3161.985,885.3,3.112e-04,8.503e-11,0.0,8.503e-11,8.503e-11,8.503e-11,0.0,0.00,2271.8,107952.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,151.17,10.72,77.13,44.96,5.20,35733.2,0.0000e+00,4.135e+03,1.410e+00,0.000,0.0000,
84500.0,845.000,72.70,132.50,68073.217,67228.217,25.996,884.7,3.017e-04,8.248e-11,160.296,165.918,2271.2,1.000e+05,0.000,3144.837,884.7,3.017e-04,8.248e-11,0.0,8.248e-11,8.248e-11,8.248e-11,0.0,0.00,2271.2,107348.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,146.13,11.09,76.96,44.96,5.20,35733.2,0.0000e+00,4.135e+03,1.410e+00,0.000,0.0000,
85000.0,850.000,73.00,133.00,68065.629,67215.629,26.002,883.8,2.925e-04,8.003e-11,162.110,166.874,2270.0,1.000e+05,0.000,3185.485,883.8,2.925e-04,8.003e-11,0.0,8.003e-11,8.003e-11,8.003e-11,0.0,0.00,2270.0,106743.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,141.09,11.46,76.95,44.96,5.20,35733.2,0.0000e+00,4.135e+03,1.410e+00,0.000,0.0000,
85500.0,855.000,73.30,133.50,68058.242,67203.242,26.008,882.7,2.836e-04,7.767e-11,160.890,168.429,2269.0,1.000e+05,0.000,3166.459,882.7,2.836e-04,7.767e-11,0.0,7.767e-11,7.767e-11,7.767e-11,0.0,0.00,2269.0,106138.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.61,-1.54,136.06,11.83,77.08,44.96,5.20,35733.2,0.0000e+00,4.137e+03,1.410e+00,0.000,0.0000,
86000.0,860.000,73.60,134.00,68051.057,67191.057,26.014,881.4,2.749e-04,7.539e-11,160.890,168.429,2267.4,1.000e+05,0.000,3171.459,881.4,2.749e-04,7.539e-11,0.0,7.539e-11,7.539e-11,7.539e-11,0.0,0.00,2267.4,105532.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,131.02,12.20,77.35,44.96,5.20,35733.2,0.0000e+00,4.137e+03,1.410e+00,0.000,0.0000,
86500.0,865.000,73.90,134.50,68044.075,67179.075,26.019,880.0,2.665e-04,7.319e-11,161.598,168.765,2265.9,1.000e+05,0.000,3190.413,880.0,2.665e-04,7.319e-11,0.0,7.319e-11,7.319e-11,7.319e-11,0.0,0.00,2265.9,104926.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,325.61,-1.54,125.98,12.57,77.76,44.96,5.20,35733.2,0.0000e+00,4.138e+03,1.410e+00,0.000,0.0000,
87000.0,870.000,74.20,135.00,68037.297,67167.297,26.024,878.5,2.584e-04,7.106e-11,160.556,169.267,2264.1,1.000e+05,0.000,3174.846,878.5,2.584e-04,7.106e-11,0.0,7.106e-11,7.106e-11,7.106e-11,0.0,0.00,2264.1,104319.41,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,325.62,-1.54,120.94,12.94,78.29,44.96,5.20,35733.2,0.0000e+00,4.138e+03,1.410e+00,0.000,0.0000,
87500.0,875.000,74.50,135.50,68030.724,67155.724,26.029,876.9,2.504e-04,6.900e-11,159.569,169.951,2262.0,1.000e+05,0.000,3160.319,876.9,2.504e-04,6.900e-11,0.0,6.900e-11,6.900e-11,6.900e-11,0.0,0.00,2262.0,103712.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.62,-1.54,115.90,13.31,78.93,44.96,5.20,35733.2,0.0000e+00,4.138e+03,1.410e+00,0.000,0.0000,
