RANK 0
N Nodes 40
Namespace(algo='dqn', batch_size=256, checkpoint_freq=1000, continuetraining=0, data_dir='data/', discount=0.95, ent_coef=0.1, env='Aerobraking', eps_decay=5000, initialrank=0, load='', log='log.txt', lr=0.0001, niter=1000000, nominal=0, nproc=1, ntest=100, output='NN', parallel_env=1, phase='Main', print_freq=200, replay_size=50000, replaycreation=0, save_dir='breakout/', sim=0, target_update=10000, test=0, train_freq=5, train_start=10000, value_coef=0.5)
running on device cuda
-- Start Training --
iter   1612 |rank    16 |loss    nan |n_ep   356 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   107 | num_outdragpassage   249 |no_reached_goal     0 | distance_goal 6116.83 |days_mission   0.39  |deltav   1.00 |time 00:898 rem 154:2345 |heatrate [0.036, 0.017] |actions [6, 12] |ra [10035.601, 10023.737, 10016.826] |hp [114.61, 120.857] |omega [75.69, 75.55] |corridor maneuver     0
iter   1634 |rank    12 |loss    nan |n_ep   357 |ep_len    4.0 |ep_rew  -4.25 |num_manevuers    2.0 |num_thermalviolations     1 | num_reachedgoal     0 | num_impact   108 | num_outdragpassage   249 |no_reached_goal     0 | distance_goal 5878.42 |days_mission   0.77  |deltav   1.00 |time 00:911 rem 154:2345 |heatrate [0.113, 0.132, 0.188, 0.271] |actions [6, 1, 6, 1] |ra [10036.649, 9994.238, 9950.26, 9880.323, 9778.421] |hp [111.242, 108.071, 108.04, 104.877] |omega [70.28, 70.13, 69.99, 69.84] |corridor maneuver     0
iter   1635 |rank    27 |loss    nan |n_ep   358 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   108 | num_outdragpassage   250 |no_reached_goal     0 | distance_goal 6120.55 |days_mission   0.39  |deltav   0.05 |time 00:911 rem 154:2172 |heatrate [0.028, 0.028] |actions [6, 7] |ra [10038.716, 10029.335, 10020.549] |hp [114.155, 114.462] |omega [86.38, 86.23] |corridor maneuver     0
iter   1639 |rank    18 |loss    nan |n_ep   359 |ep_len    4.0 |ep_rew  -4.21 |num_manevuers    3.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   108 | num_outdragpassage   251 |no_reached_goal     0 | distance_goal 6056.50 |days_mission   0.78  |deltav   1.15 |time 00:913 rem 154:2185 |heatrate [0.058, 0.065, 0.051, 0.027] |actions [6, 4, 7, 12] |ra [10039.655, 10013.824, 9989.058, 9970.306, 9956.5] |hp [112.417, 111.766, 112.05, 118.238] |omega [73.47, 73.32, 73.17, 73.02] |corridor maneuver     0
iter   1640 |rank    37 |loss    nan |n_ep   360 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     1 | num_reachedgoal     0 | num_impact   109 | num_outdragpassage   251 |no_reached_goal     0 | distance_goal 6000.12 |days_mission   0.39  |deltav   1.00 |time 00:914 rem 154:2197 |heatrate [0.162, 0.269] |actions [6, 0] |ra [10039.213, 9988.587, 9900.123] |hp [110.705, 104.449] |omega [62.84, 62.69] |corridor maneuver     0
iter   1642 |rank    34 |loss    nan |n_ep   361 |ep_len    3.0 |ep_rew  -5.10 |num_manevuers    1.0 |num_thermalviolations     1 | num_reachedgoal     0 | num_impact   110 | num_outdragpassage   251 |no_reached_goal     0 | distance_goal 5894.83 |days_mission   0.58  |deltav   1.00 |time 00:915 rem 154:2431 |heatrate [0.128, 0.204, 0.429] |actions [6, 6, 0] |ra [10036.94, 10000.102, 9935.825, 9794.826] |hp [110.785, 110.75, 104.512] |omega [60.24, 60.09, 59.94] |corridor maneuver     0
iter   1644 |rank    26 |loss    nan |n_ep   362 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   110 | num_outdragpassage   252 |no_reached_goal     0 | distance_goal 6098.10 |days_mission   0.59  |deltav   2.00 |time 00:916 rem 154:2337 |heatrate [0.021, 0.042, 0.027] |actions [6, 0, 12] |ra [10038.671, 10029.925, 10009.033, 9998.097] |hp [113.892, 107.543, 113.824] |omega [82.79, 82.65, 82.5] |corridor maneuver     1
iter   1645 |rank    36 |loss    nan |n_ep   363 |ep_len    7.0 |ep_rew  -4.56 |num_manevuers    6.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   110 | num_outdragpassage   253 |no_reached_goal     0 | distance_goal 5908.85 |days_mission   1.35  |deltav   0.90 |time 00:917 rem 154:2449 |heatrate [0.084, 0.07, 0.08, 0.094, 0.051, 0.076, 0.049] |actions [6, 3, 5, 7, 9, 8, 10] |ra [10040.217, 10001.829, 9970.768, 9933.297, 9888.732, 9867.958, 9833.512, 9808.848] |hp [111.88, 110.597, 110.242, 110.511, 111.708, 112.284, 114.093] |omega [68.94, 68.79, 68.64, 68.5, 68.35, 68.2, 68.05] |corridor maneuver     0
iter   1656 |rank    11 |loss    nan |n_ep   364 |ep_len   11.0 |ep_rew  -5.12 |num_manevuers    9.0 |num_thermalviolations     1 | num_reachedgoal     0 | num_impact   111 | num_outdragpassage   253 |no_reached_goal     0 | distance_goal 5638.77 |days_mission   2.09  |deltav   3.20 |time 00:924 rem 154:2723 |heatrate [0.06, 0.133, 0.11, 0.125, 0.098, 0.094, 0.079, 0.071, 0.097, 0.096, 0.277] |actions [6, 0, 7, 10, 4, 9, 10, 3, 7, 6, 0] |ra [10035.952, 10007.257, 9948.713, 9902.366, 9848.924, 9810.107, 9770.098, 9732.632, 9706.367, 9664.532, 9624.256, 9538.769] |hp [112.485, 106.178, 106.449, 108.262, 107.607, 108.808, 110.599, 109.332, 109.593, 109.551, 103.376] |omega [70.1, 69.95, 69.8, 69.65, 69.49, 69.34, 69.19, 69.04, 68.88, 68.73, 68.58] |corridor maneuver     0
iter   1657 |rank     1 |loss    nan |n_ep   365 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   111 | num_outdragpassage   254 |no_reached_goal     0 | distance_goal 6100.90 |days_mission   0.39  |deltav   0.10 |time 00:925 rem 154:3088 |heatrate [0.055, 0.043] |actions [6, 8] |ra [10036.235, 10016.416, 10000.898] |hp [112.121, 112.721] |omega [67.22, 67.07] |corridor maneuver     0
iter   1659 |rank     2 |loss    nan |n_ep   366 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   111 | num_outdragpassage   255 |no_reached_goal     0 | distance_goal 6105.29 |days_mission   0.59  |deltav   2.00 |time 00:925 rem 154:2607 |heatrate [0.018, 0.082, 0.014] |actions [6, 0, 12] |ra [10038.207, 10031.336, 10010.379, 10005.288] |hp [113.679, 107.332, 113.594] |omega [79.88, 79.73, 79.58] |corridor maneuver     1
iter   1662 |rank    13 |loss    nan |n_ep   367 |ep_len    6.0 |ep_rew  -4.49 |num_manevuers    4.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   111 | num_outdragpassage   256 |no_reached_goal     0 | distance_goal 5958.82 |days_mission   1.35  |deltav   2.90 |time 00:928 rem 154:3268 |heatrate [0.018, 0.089, 0.125, 0.118, 0.111, 0.08, 0.042] |actions [6, 0, 1, 6, 10, 8, 12] |ra [10040.062, 10033.532, 10006.827, 9965.947, 9929.114, 9895.164, 9869.631, 9858.822] |hp [113.193, 106.852, 103.684, 103.674, 105.547, 106.164, 112.417] |omega [88.2, 88.06, 87.92, 87.78, 87.64, 87.5, 87.36] |corridor maneuver     1
iter   1667 |rank    21 |loss    nan |n_ep   368 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   111 | num_outdragpassage   257 |no_reached_goal     0 | distance_goal 6087.05 |days_mission   0.58  |deltav   1.20 |time 00:929 rem 154:2403 |heatrate [0.025, 0.058, 0.044] |actions [6, 0, 9] |ra [10038.134, 10029.694, 10005.482, 9987.055] |hp [113.534, 107.186, 108.431] |omega [83.45, 83.3, 83.15] |corridor maneuver     1
iter   1680 |rank    32 |loss    nan |n_ep   369 |ep_len    4.0 |ep_rew  -5.28 |num_manevuers    3.0 |num_thermalviolations     1 | num_reachedgoal     0 | num_impact   112 | num_outdragpassage   257 |no_reached_goal     0 | distance_goal 5853.44 |days_mission   0.77  |deltav   1.80 |time 00:935 rem 154:1233 |heatrate [0.099, 0.115, 0.13, 0.407] |actions [6, 10, 1, 0] |ra [10035.878, 9999.657, 9951.488, 9900.204, 9753.438] |hp [109.788, 111.609, 108.461, 102.205] |omega [64.67, 64.54, 64.4, 64.27] |corridor maneuver     0
iter   1688 |rank     3 |loss    nan |n_ep   370 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   112 | num_outdragpassage   258 |no_reached_goal     0 | distance_goal 6114.14 |days_mission   0.39  |deltav   1.00 |time 00:939 rem 154:1518 |heatrate [0.045, 0.02] |actions [6, 12] |ra [10038.49, 10021.361, 10014.144] |hp [112.042, 118.311] |omega [77.72, 77.58] |corridor maneuver     0
iter   1692 |rank    28 |loss    nan |n_ep   371 |ep_len   11.0 |ep_rew  -6.16 |num_manevuers   10.0 |num_thermalviolations     1 | num_reachedgoal     0 | num_impact   113 | num_outdragpassage   258 |no_reached_goal     0 | distance_goal 5476.24 |days_mission   2.08  |deltav   3.15 |time 00:943 rem 154:2032 |heatrate [0.122, 0.163, 0.146, 0.084, 0.085, 0.151, 0.076, 0.137, 0.236, 0.219, 0.443] |actions [6, 1, 11, 9, 7, 2, 10, 2, 2, 3, 1] |ra [10037.076, 9990.475, 9934.357, 9879.777, 9848.401, 9815.78, 9758.76, 9733.375, 9679.815, 9603.778, 9536.523, 9376.238] |hp [110.016, 106.849, 109.892, 111.086, 111.37, 109.468, 111.278, 109.397, 107.514, 106.264, 103.172] |omega [67.51, 67.37, 67.24, 67.1, 66.96, 66.82, 66.68, 66.54, 66.4, 66.26, 66.12] |corridor maneuver     0
iter   1698 |rank    20 |loss    nan |n_ep   372 |ep_len    3.0 |ep_rew  -4.12 |num_manevuers    2.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   113 | num_outdragpassage   259 |no_reached_goal     0 | distance_goal 6071.11 |days_mission   0.58  |deltav   0.30 |time 00:947 rem 154:2678 |heatrate [0.056, 0.071, 0.048] |actions [6, 3, 4] |ra [10040.259, 10018.039, 9989.874, 9971.114] |hp [112.487, 111.209, 110.551] |omega [71.51, 71.36, 71.2] |corridor maneuver     0
iter   1703 |rank    15 |loss    nan |n_ep   373 |ep_len    3.0 |ep_rew  -4.13 |num_manevuers    2.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   113 | num_outdragpassage   260 |no_reached_goal     0 | distance_goal 6031.40 |days_mission   0.58  |deltav   1.30 |time 00:949 rem 154:2155 |heatrate [0.086, 0.121, 0.049] |actions [6, 10, 12] |ra [10038.497, 10003.219, 9950.028, 9931.398] |hp [111.473, 113.279, 119.363] |omega [62.31, 62.16, 62.01] |corridor maneuver     0
iter   1707 |rank    22 |loss    nan |n_ep   374 |ep_len    3.0 |ep_rew  -4.10 |num_manevuers    2.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   113 | num_outdragpassage   261 |no_reached_goal     0 | distance_goal 6090.09 |days_mission   0.58  |deltav   0.10 |time 00:951 rem 154:2039 |heatrate [0.044, 0.058, 0.044] |actions [6, 7, 5] |ra [10037.501, 10022.571, 10003.972, 9990.091] |hp [113.737, 114.034, 113.707] |omega [80.61, 80.47, 80.32] |corridor maneuver     0
iter   1708 |rank    27 |loss    nan |n_ep   375 |ep_len    2.0 |ep_rew  -6.00 |num_manevuers    1.0 |num_thermalviolations     1 | num_reachedgoal     0 | num_impact   114 | num_outdragpassage   261 |no_reached_goal     0 | distance_goal 5938.32 |days_mission   0.39  |deltav   1.00 |time 00:951 rem 154:1849 |heatrate [0.149, 0.528] |actions [6, 0] |ra [10039.017, 10004.977, 9838.319] |hp [110.579, 104.29] |omega [65.22, 65.09] |corridor maneuver     0
iter   1715 |rank    23 |loss    nan |n_ep   376 |ep_len    5.0 |ep_rew  -4.41 |num_manevuers    4.0 |num_thermalviolations     1 | num_reachedgoal     0 | num_impact   115 | num_outdragpassage   261 |no_reached_goal     0 | distance_goal 5933.54 |days_mission   0.97  |deltav   2.10 |time 00:954 rem 154:1333 |heatrate [0.044, 0.053, 0.145, 0.107, 0.266] |actions [6, 1, 1, 8, 0] |ra [10037.346, 10024.412, 10006.991, 9959.882, 9927.782, 9833.54] |hp [113.579, 110.396, 107.221, 107.825, 101.531] |omega [78.07, 77.92, 77.77, 77.62, 77.47] |corridor maneuver     0
iter   1728 |rank    16 |loss    nan |n_ep   377 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   115 | num_outdragpassage   262 |no_reached_goal     0 | distance_goal 6104.49 |days_mission   0.58  |deltav   1.30 |time 00:963 rem 154:2165 |heatrate [0.021, 0.031, 0.035] |actions [6, 0, 2] |ra [10037.082, 10030.008, 10018.919, 10004.493] |hp [114.3, 107.952, 106.043] |omega [82.67, 82.52, 82.37] |corridor maneuver     1
iter   1729 |rank    11 |loss    nan |n_ep   378 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    0.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   115 | num_outdragpassage   263 |no_reached_goal     0 | distance_goal 6118.61 |days_mission   0.39  |deltav   0.00 |time 00:963 rem 154:1906 |heatrate [0.026, 0.024] |actions [6, 6] |ra [10036.408, 10026.701, 10018.611] |hp [114.504, 114.492] |omega [83.51, 83.37] |corridor maneuver     0
iter   1734 |rank    29 |loss    nan |n_ep   379 |ep_len    4.0 |ep_rew  -4.23 |num_manevuers    3.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   115 | num_outdragpassage   264 |no_reached_goal     0 | distance_goal 6062.98 |days_mission   0.78  |deltav   0.65 |time 00:967 rem 154:2317 |heatrate [0.07, 0.085, 0.051, 0.041] |actions [6, 10, 7, 10] |ra [10038.773, 10016.844, 9990.989, 9977.239, 9962.98] |hp [111.046, 112.897, 113.186, 115.024] |omega [70.28, 70.15, 70.01, 69.88] |corridor maneuver     0
iter   1736 |rank    12 |loss    nan |n_ep   380 |ep_len    3.0 |ep_rew  -4.15 |num_manevuers    2.0 |num_thermalviolations     1 | num_reachedgoal     0 | num_impact   116 | num_outdragpassage   264 |no_reached_goal     0 | distance_goal 5978.72 |days_mission   0.58  |deltav   0.55 |time 00:969 rem 154:2812 |heatrate [0.112, 0.148, 0.255] |actions [6, 1, 5] |ra [10038.284, 10004.941, 9954.748, 9878.725] |hp [111.011, 107.851, 107.505] |omega [67.18, 67.03, 66.89] |corridor maneuver     0
iter   1737 |rank    25 |loss    nan |n_ep   381 |ep_len    4.0 |ep_rew  -4.22 |num_manevuers    3.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   116 | num_outdragpassage   265 |no_reached_goal     0 | distance_goal 6039.22 |days_mission   0.97  |deltav   2.25 |time 00:969 rem 154:2592 |heatrate [0.018, 0.073, 0.07, 0.078, 0.028] |actions [6, 0, 5, 3, 12] |ra [10036.941, 10029.127, 10004.607, 9980.022, 9949.616, 9939.224] |hp [114.807, 108.465, 108.141, 106.872, 113.152] |omega [87.78, 87.63, 87.48, 87.33, 87.18] |corridor maneuver     1
iter   1738 |rank    21 |loss    nan |n_ep   382 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   116 | num_outdragpassage   266 |no_reached_goal     0 | distance_goal 6100.28 |days_mission   0.39  |deltav   0.30 |time 00:969 rem 154:2454 |heatrate [0.068, 0.037] |actions [6, 10] |ra [10039.15, 10012.968, 10000.275] |hp [113.166, 115.035] |omega [77.36, 77.22] |corridor maneuver     0
iter   1742 |rank    39 |loss    nan |n_ep   383 |ep_len    6.0 |ep_rew  -6.55 |num_manevuers    5.0 |num_thermalviolations     1 | num_reachedgoal     0 | num_impact   117 | num_outdragpassage   266 |no_reached_goal     0 | distance_goal 5540.93 |days_mission   1.15  |deltav   2.50 |time 00:970 rem 154:1684 |heatrate [0.172, 0.081, 0.159, 0.242, 0.216, 0.728] |actions [6, 11, 1, 3, 2, 0] |ra [10039.999, 9969.495, 9939.641, 9877.388, 9792.249, 9717.762, 9440.927] |hp [109.666, 112.679, 109.538, 108.25, 106.36, 100.155] |omega [62.52, 62.37, 62.23, 62.08, 61.93, 61.79] |corridor maneuver     0
iter   1745 |rank    37 |loss    nan |n_ep   384 |ep_len    3.0 |ep_rew  -4.15 |num_manevuers    2.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   117 | num_outdragpassage   267 |no_reached_goal     0 | distance_goal 6072.71 |days_mission   0.58  |deltav   0.70 |time 00:971 rem 154:1398 |heatrate [0.051, 0.09, 0.048] |actions [6, 1, 9] |ra [10040.106, 10023.24, 9989.397, 9972.712] |hp [113.127, 109.942, 111.155] |omega [72.33, 72.18, 72.03] |corridor maneuver     0
iter   1748 |rank    34 |loss    nan |n_ep   385 |ep_len    3.0 |ep_rew  -4.10 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   117 | num_outdragpassage   268 |no_reached_goal     0 | distance_goal 6089.45 |days_mission   0.58  |deltav   0.05 |time 00:972 rem 154:937 |heatrate [0.045, 0.07, 0.043] |actions [6, 5, 6] |ra [10039.647, 10025.358, 10002.536, 9989.448] |hp [113.812, 113.467, 113.447] |omega [72.45, 72.3, 72.16] |corridor maneuver     0
iter   1753 |rank    32 |loss    nan |n_ep   386 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    0.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   117 | num_outdragpassage   269 |no_reached_goal     0 | distance_goal 6108.51 |days_mission   0.39  |deltav   0.00 |time 00:974 rem 154:500 |heatrate [0.043, 0.047] |actions [6, 6] |ra [10035.612, 10022.894, 10008.511] |hp [113.017, 113.014] |omega [88.74, 88.6] |corridor maneuver     0
iter   1754 |rank    31 |loss    nan |n_ep   387 |ep_len    4.0 |ep_rew  -4.22 |num_manevuers    3.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   117 | num_outdragpassage   270 |no_reached_goal     0 | distance_goal 6061.31 |days_mission   0.97  |deltav   2.20 |time 00:974 rem 154:440 |heatrate [0.02, 0.062, 0.079, 0.059, 0.021] |actions [6, 0, 4, 8, 12] |ra [10038.942, 10031.22, 10012.094, 9987.518, 9969.556, 9961.306] |hp [113.887, 107.548, 106.909, 107.533, 113.831] |omega [88.72, 88.58, 88.45, 88.31, 88.17] |corridor maneuver     1
iter   1761 |rank    33 |loss    nan |n_ep   388 |ep_len    5.0 |ep_rew  -4.43 |num_manevuers    4.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   117 | num_outdragpassage   271 |no_reached_goal     0 | distance_goal 6016.25 |days_mission   0.97  |deltav   1.40 |time 00:980 rem 154:1589 |heatrate [0.109, 0.068, 0.05, 0.062, 0.042] |actions [6, 7, 12, 2, 5] |ra [10040.468, 9996.339, 9971.066, 9953.857, 9931.054, 9916.248] |hp [111.593, 111.877, 118.047, 116.131, 115.795] |omega [69.79, 69.64, 69.5, 69.36, 69.22] |corridor maneuver     0
iter   1766 |rank    28 |loss    nan |n_ep   389 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   117 | num_outdragpassage   272 |no_reached_goal     0 | distance_goal 6111.80 |days_mission   0.39  |deltav   0.30 |time 00:982 rem 154:1069 |heatrate [0.028, 0.049] |actions [6, 2] |ra [10038.524, 10029.609, 10011.802] |hp [112.225, 110.307] |omega [79.01, 78.87] |corridor maneuver     0
iter   1780 |rank    27 |loss    nan |n_ep   390 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   117 | num_outdragpassage   273 |no_reached_goal     0 | distance_goal 6099.89 |days_mission   0.39  |deltav   0.30 |time 00:990 rem 154:1088 |heatrate [0.083, 0.033] |actions [6, 10] |ra [10038.632, 10010.667, 9999.894] |hp [112.848, 114.686] |omega [68.11, 67.96] |corridor maneuver     0
iter   1781 |rank     9 |loss    nan |n_ep   391 |ep_len    7.0 |ep_rew  -4.75 |num_manevuers    6.0 |num_thermalviolations     1 | num_reachedgoal     0 | num_impact   118 | num_outdragpassage   273 |no_reached_goal     0 | distance_goal 5713.16 |days_mission   1.34  |deltav   3.05 |time 00:990 rem 154:786 |heatrate [0.072, 0.157, 0.217, 0.217, 0.109, 0.106, 0.263] |actions [6, 1, 1, 7, 12, 1, 1] |ra [10037.621, 10011.41, 9949.387, 9871.634, 9790.777, 9749.269, 9710.756, 9613.161] |hp [110.207, 107.047, 103.889, 104.16, 110.201, 107.089, 103.985] |omega [66.87, 66.72, 66.57, 66.41, 66.26, 66.11, 65.96] |corridor maneuver     0
iter   1786 |rank    23 |loss    nan |n_ep   392 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   118 | num_outdragpassage   274 |no_reached_goal     0 | distance_goal 6100.21 |days_mission   0.39  |deltav   0.20 |time 00:994 rem 154:1157 |heatrate [0.055, 0.043] |actions [6, 3] |ra [10037.769, 10016.748, 10000.209] |hp [113.439, 112.163] |omega [74.07, 73.93] |corridor maneuver     0
iter   1791 |rank     8 |loss    nan |n_ep   393 |ep_len    7.0 |ep_rew  -4.65 |num_manevuers    6.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   118 | num_outdragpassage   275 |no_reached_goal     0 | distance_goal 5944.27 |days_mission   1.35  |deltav   2.50 |time 00:998 rem 154:2182 |heatrate [0.045, 0.108, 0.088, 0.09, 0.09, 0.068, 0.043] |actions [6, 0, 4, 7, 10, 5, 12] |ra [10038.477, 10025.165, 9984.466, 9950.053, 9914.094, 9881.187, 9856.246, 9844.275] |hp [113.734, 107.383, 106.731, 107.027, 108.888, 108.556, 114.778] |omega [82.45, 82.31, 82.17, 82.03, 81.89, 81.75, 81.61] |corridor maneuver     0
iter   1792 |rank     6 |loss    nan |n_ep   394 |ep_len   12.0 |ep_rew  -5.28 |num_manevuers   10.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   118 | num_outdragpassage   276 |no_reached_goal     0 | distance_goal 5637.57 |days_mission   2.27  |deltav   3.85 |time 00:998 rem 154:2034 |heatrate [0.084, 0.071, 0.212, 0.233, 0.227, 0.242, 0.172, 0.071, 0.084, 0.102, 0.165, 0.036] |actions [6, 4, 1, 2, 9, 8, 6, 12, 2, 2, 5, 12] |ra [10036.539, 10008.908, 9986.334, 9922.253, 9855.9, 9790.346, 9724.215, 9679.439, 9656.948, 9628.61, 9600.288, 9550.585, 9537.573] |hp [111.006, 110.358, 107.191, 105.274, 106.471, 107.046, 107.009, 113.047, 111.166, 109.297, 108.973, 114.952] |omega [68.29, 68.15, 68.01, 67.87, 67.73, 67.58, 67.44, 67.3, 67.16, 67.01, 66.87, 66.72] |corridor maneuver     0
iter   1798 |rank    38 |loss    nan |n_ep   395 |ep_len    9.0 |ep_rew  -4.96 |num_manevuers    7.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   118 | num_outdragpassage   277 |no_reached_goal     0 | distance_goal 5824.61 |days_mission   1.92  |deltav   3.90 |time 00:1000 rem 154:1303 |heatrate [0.021, 0.068, 0.075, 0.129, 0.145, 0.126, 0.143, 0.133, 0.065, 0.038] |actions [6, 0, 8, 0, 6, 9, 3, 9, 12, 9] |ra [10035.834, 10027.547, 10006.488, 9984.009, 9939.166, 9887.555, 9845.985, 9800.69, 9755.767, 9737.838, 9724.606] |hp [113.22, 106.873, 107.489, 101.171, 101.154, 102.385, 101.115, 102.335, 108.507, 109.731] |omega [83.84, 83.69, 83.54, 83.39, 83.24, 83.09, 82.93, 82.78, 82.63, 82.48] |corridor maneuver     1
iter   1801 |rank    11 |loss    nan |n_ep   396 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   118 | num_outdragpassage   278 |no_reached_goal     0 | distance_goal 6116.36 |days_mission   0.39  |deltav   0.30 |time 00:1003 rem 154:1865 |heatrate [0.037, 0.037] |actions [6, 2] |ra [10037.782, 10027.591, 10016.364] |hp [115.841, 113.927] |omega [83.48, 83.33] |corridor maneuver     0
iter   1812 |rank    39 |loss    nan |n_ep   397 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    0.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   118 | num_outdragpassage   279 |no_reached_goal     0 | distance_goal 6118.23 |days_mission   0.39  |deltav   0.00 |time 00:1008 rem 154:1187 |heatrate [0.028, 0.022] |actions [6, 6] |ra [10036.126, 10026.185, 10018.226] |hp [114.483, 114.476] |omega [87.34, 87.2] |corridor maneuver     0
iter   1822 |rank    26 |loss    nan |n_ep   398 |ep_len    5.0 |ep_rew  -4.38 |num_manevuers    4.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   118 | num_outdragpassage   280 |no_reached_goal     0 | distance_goal 6033.85 |days_mission   0.97  |deltav   1.80 |time 00:1014 rem 154:1610 |heatrate [0.055, 0.057, 0.104, 0.053, 0.024] |actions [6, 3, 2, 10, 12] |ra [10038.786, 10020.032, 9999.879, 9961.437, 9943.891, 9933.848] |hp [112.429, 111.136, 109.223, 111.058, 117.225] |omega [71.47, 71.32, 71.17, 71.02, 70.87] |corridor maneuver     0
iter   1830 |rank     3 |loss    nan |n_ep   399 |ep_len    4.0 |ep_rew  -4.30 |num_manevuers    3.0 |num_thermalviolations     1 | num_reachedgoal     0 | num_impact   119 | num_outdragpassage   280 |no_reached_goal     0 | distance_goal 5891.13 |days_mission   0.77  |deltav   1.10 |time 00:1018 rem 154:1312 |heatrate [0.081, 0.137, 0.212, 0.278] |actions [6, 5, 0, 7] |ra [10040.425, 10009.156, 9964.231, 9893.595, 9791.127] |hp [112.502, 112.168, 105.858, 106.128] |omega [69.54, 69.41, 69.27, 69.14] |corridor maneuver     0
iter   1831 |rank    33 |loss    nan |n_ep   400 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    0.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   119 | num_outdragpassage   281 |no_reached_goal     0 | distance_goal 6111.53 |days_mission   0.39  |deltav   0.00 |time 00:1019 rem 154:1164 |heatrate [0.031, 0.036] |actions [6, 6] |ra [10035.861, 10024.403, 10011.528] |hp [114.619, 114.598] |omega [78.07, 77.93] |corridor maneuver     0
iter   1834 |rank    28 |loss    nan |n_ep   401 |ep_len    2.0 |ep_rew  -4.00 |num_manevuers    1.0 |num_thermalviolations     0 | num_reachedgoal     0 | num_impact   119 | num_outdragpassage   282 |no_reached_goal     0 | distance_goal 6105.88 |days_mission   0.39  |deltav   0.10 |time 00:1022 rem 154:1895 |heatrate [0.058, 0.036] |actions [6, 8] |ra [10037.792, 10018.033, 10005.879] |hp [112.395, 113.01] |omega [77.61, 77.46] |corridor maneuver     0
